source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,sku_popularity_raw,sku_popularity,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,discount_type_raw,discount_type,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,1,0,33,33,33,33,organic,True,S0V9U00R,S0V9U00RFXQU,,https://www.otto.de/p/telefunken-kuehlschrank-cf-33-101-di2-82-1-cm-hoch-48-cm-breit-89-liter-nutzinhalt-mit-gefrierfach-eiswuerfelfach-klein-freistehend-S0V9U00R/,Telefunken Kühlschrank CF-33-101-S2,,,Telefunken,"159,99 €","219,99 €",-27%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,79,4.0,E,https://i.otto.de/i/otto/acd7fe55-2049-5895-a4c7-2a0766738130?$dv_energieetikett$,https://d.otto.de/files/a02f35f7-4f29-5430-9ce7-483ddf2850ba.pdf,"{""B/H/T"": ""48 x 82.1 x 50 cm"", ""Kapazität Kühlen"": ""77 l"", ""Kapazität Frieren"": ""12 l"", ""Betriebsgeräusch"": ""41 dB(A)""}",,,ref_type_keyword,True,32,32,main
topseller_api,1,0,34,34,34,34,organic,True,1954968369,2083290807,,https://www.otto.de/p/siemens-kuehl-gefrierkombination-iq300-kg39n2laf-203-cm-hoch-60-cm-breit-nofrost-hyperfresh-0-c-schublade-nahtlose-platzierung-led-licht-1954968369/,SIEMENS Kühl-/Gefrierkombination iQ300 KG39NVXAG,,,SIEMENS,"999,00 €","1.909,00 €",-48%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,157,5.0,A,https://i.otto.de/i/otto/656ba0be-0de4-5e64-9ce0-27357ebb17bd?$dv_energieetikett$,https://d.otto.de/files/34a72e9e-b12a-5b98-8234-935c973a8ac3.pdf,"{""B/H/T"": ""60 x 203 x 66,5 cm"", ""Kapazität Kühlen"": ""260 l"", ""Kapazität Frieren"": ""103 l"", ""Betriebsgeräusch"": ""29 dB(A)""}",,,ref_type_keyword,True,33,33,main
topseller_api,1,0,35,35,35,35,organic,True,S08CP0RP,S08CP0RP9X9C,,https://www.otto.de/p/chiq-kuehl-gefrierkombination-low-frost-cbm117l42-114-cm-hoch-47-4-cm-breit-117l-kuehlschrank-12-jahre-garantie-auf-den-kompressor-low-frost-S08CP0RP/,CHiQ Kühl-/Gefrierkombination Low Frost CBM117L42,,,CHiQ,"259,99 €","499,99 €",-48%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,32,4.5,E,https://i.otto.de/i/otto/74b8ace6-9984-4c2f-8ac2-1740f7a98142?$dv_energieetikett$,https://d.otto.de/files/03872bbe-9778-488a-b4c2-f176948bcf19.pdf,"{""B/H/T"": ""47.4 x 114 x 49.5 cm"", ""Kapazität Kühlen"": ""87 l"", ""Kapazität Frieren"": ""30 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",Nur für kurze Zeit,Only for a short time,ref_type_keyword,True,34,34,main
topseller_api,1,0,36,36,36,36,organic,True,1877480552,1877535109,,https://www.otto.de/p/lg-side-by-side-gslc40pype-179-cm-hoch-91-3-cm-breit-total-no-frost-linearcooling-multi-airflow-mit-festwasseranschluss-1877480552/,LG Side-by-Side GSLC41PYPE,,,LG,"988,00 €","1.599,00 €",-38%,Sehr beliebt,Very popular,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,157,4.5,E,https://i.otto.de/i/otto/c39685f4-c4a0-5632-9e58-5fe53d41d4c5?$dv_energieetikett$,https://d.otto.de/files/ad027a6e-ae18-5801-b850-d44ae3f51cfa.pdf,"{""B/H/T"": ""91,3 x 179 x 73,5 cm"", ""Kapazität Kühlen"": ""420 l"", ""Kapazität Frieren"": ""221 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,35,35,main
topseller_api,1,0,37,37,37,37,organic,True,S0T84073,S0T84073VLMQ,,https://www.otto.de/p/merax-kuehlschrank-128l-mit-gefrierfach-glastuer-led-beleuchtung-verstellebare-ablage-getraenkekuehlschrank-sc-128p-110-cm-hoch-40-cm-breit-mini-kuehlschrank-kuehl-und-gefrierfunktion-freistehend-S0T84073/,"Merax Kühlschrank 128L mit Gefrierfach, Glastür, LED-Beleuchtung, verstellebare Ablage, Getränkekühlschrank SC-128P",,,Merax,"309,99 €","388,00 €",-20%,,,lieferbar in 5 Wochen,Available in 5 weeks,13,3.5,E,https://i.otto.de/i/otto/2ee62235-15fb-45d7-be17-b40725711b74?$dv_energieetikett$,https://d.otto.de/files/82dd1af6-2531-49ea-bb3c-a564fa282378.pdf,"{""B/H/T"": ""40 x 110 x 41 cm"", ""Betriebsgeräusch"": ""43 dB(A)""}",,,ref_type_keyword,True,36,36,main
topseller_api,1,0,38,38,38,38,organic,True,1680435617,1680435796,,https://www.otto.de/p/exquisit-kuehlschrank-ks116-v-041e-weiss-kompakt-effizient-und-perfekt-gekuehlt-fuer-maximale-frische-1680435617/,exquisit Kühlschrank KS116-V-041E weiss,,,exquisit,"159,00 €","389,00 €",-59%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,21,4.5,E,https://i.otto.de/i/otto/f237a6df-2a9c-5e00-ab97-5b0645b5a71b?$dv_energieetikett$,https://d.otto.de/files/d5baeb76-b704-5c00-9ca2-34fbd78008f5.pdf,"{""Kapazität Kühlen"": ""88 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,37,37,main
topseller_api,1,0,39,39,39,39,organic,True,S0H9V0QC,S0H9V0QC194H,,https://www.otto.de/p/exquisit-kuehl-gefrierkombination-kgc5265-70-ws-040d-179-5-cm-hoch-55-cm-breit-2-jahre-herstellergarantie-S0H9V0QC/,exquisit Kühl-/Gefrierkombination KGC5265-70-WS-040D,,,exquisit,"409,95 €","899,00 €",-54%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,3,3.5,D,https://i.otto.de/i/otto/26b514f6-4b5a-4c4a-8991-c2087eec39c4?$dv_energieetikett$,https://d.otto.de/files/024b9577-ccb0-486c-923d-39b3a57acaa5.pdf,"{""B/H/T"": ""55 x 179.5 x 56 cm"", ""Kapazität Kühlen"": ""189 l"", ""Kapazität Frieren"": ""71 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,38,38,main
topseller_api,1,0,40,40,40,40,sponsored,True,S0PAJ01R,S0PAJ01RM1PF,sponsored,https://www.otto.de/p/exquisit-kuehl-gefrierkombination-kgc5265-70-h-ws-010e-180-cm-hoch-55-cm-breit-wasserspender-4-gefrieren-led-innenbeleuchtung-glasablagen-S0PAJ01R/,exquisit Kühl-/Gefrierkombination KGC5265-70-H-WS-010E,Gesponsert,Sponsored,exquisit,"369,95 €","809,00 €",-54%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,8,3.0,E,https://i.otto.de/i/otto/d8dbf12c-c30e-43d7-9e27-5f1b6bbea8be?$dv_energieetikett$,https://d.otto.de/files/7aa96599-35f4-48b5-9650-0426d3de0c81.pdf,"{""B/H/T"": ""55 x 180 x 55.8 cm"", ""Kapazität Kühlen"": ""197 l"", ""Kapazität Frieren"": ""71 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,39,39,main
topseller_api,1,0,41,41,41,41,organic,True,1302002800,1302002801,,https://www.otto.de/p/hanseatic-multi-door-hcdd18080ei-180-cm-hoch-79-cm-breit-inkl-3-jahre-herstellergarantie-1302002800/,Hanseatic Multi Door HCDD18080EI,,,Hanseatic,"529,99 €","729,00 €",-27%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,522,4.5,E,https://i.otto.de/i/otto/5f38ca37-f9b5-51bf-aad6-c4fdfe077479?$dv_energieetikett$,https://d.otto.de/files/185f026c-8029-520b-9621-e8ac935fc90b.pdf,"{""B/H/T"": ""79 x 180 x 62 cm"", ""Kapazität Kühlen"": ""237 l"", ""Kapazität Frieren"": ""125 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,40,40,main
topseller_api,1,0,42,42,42,42,organic,True,1688589880,1688590349,,https://www.otto.de/p/hanseatic-multi-door-hcdc18080cwdbi-180-cm-hoch-79-cm-breit-inkl-3-jahre-herstellergarantie-1688589880/,Hanseatic Multi Door HCDC18080CWDI,,,Hanseatic,"799,99 €","1.189,00 €",-33%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,416,4.5,C,https://i.otto.de/i/otto/045df994-16f6-5dff-ab4b-22035839c5b7?$dv_energieetikett$,https://d.otto.de/files/55b9d266-1c4b-5135-9839-8c414896ba3d.pdf,"{""B/H/T"": ""79 x 180 x 70 cm"", ""Kapazität Kühlen"": ""269 l"", ""Kapazität Frieren"": ""150 l""}",,,ref_type_keyword,True,41,41,main
topseller_api,1,0,43,43,43,43,organic,True,1231727064,1785477593,,https://www.otto.de/p/gorenje-kuehl-gefrierkombination-rf-414-eps4-143-6-cm-hoch-55-cm-breit-1231727064/,GORENJE Kühl-/Gefrierkombination RF 414 EPS4,,,GORENJE,"259,00 €","519,00 €",-50%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,113,4.5,E,https://i.otto.de/i/otto/92821b8d-8c60-523b-84a4-6888c1208657?$dv_energieetikett$,https://d.otto.de/files/7bc8bcbb-9821-52ce-b4d6-f73db58d43f0.pdf,"{""B/H/T"": ""55 x 143,6 x 54,2 cm"", ""Kapazität Kühlen"": ""165 l"", ""Kapazität Frieren"": ""41 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,42,42,main
topseller_api,1,0,44,44,44,44,organic,True,C622660017,1496907131,,https://www.otto.de/p/amica-kuehl-gefrierkombination-kgc-15637-ms-144-cm-hoch-55-cm-breit-C622660017/,Amica Kühl-/Gefrierkombination KGC 15637 MS,,,Amica,"399,00 €","769,00 €",-48%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,558,4.5,E,https://i.otto.de/i/otto/1371f4cb-49c4-515a-9040-782010bcc1ba?$dv_energieetikett$,https://d.otto.de/files/13d72e04-0bc6-5247-bb08-93e21f21f36b.pdf,"{""B/H/T"": ""55 x 144 x 61,5 cm"", ""Kapazität Kühlen"": ""162 l"", ""Kapazität Frieren"": ""44 l"", ""Betriebsgeräusch"": ""40 dB(A)""}",,,ref_type_keyword,True,43,43,main
topseller_api,1,0,45,45,45,45,organic,True,CS06CN0LT,S0PD90GEQ1YU,,https://www.otto.de/p/pkm-side-by-side-sbs450nfdwdeix-sbs450nfdwdew-177-00-cm-hoch-91-00-cm-breit-nofrost-tuer-offen-alarm-holiday-modus-CS06CN0LT/,PKM Side-by-Side PKM SBS450NFDWDEIX,,,PKM,"572,00 €","1.799,00 €",-68%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,9,4.5,E,https://i.otto.de/i/otto/3b80ed70-4ea4-4f9c-99f0-001a86742515?$dv_energieetikett$,https://d.otto.de/files/b726b825-7b95-4645-9636-67b79cb2df39.pdf,"{""B/H/T"": ""91 x 177 x 59 cm"", ""Kapazität Kühlen"": ""288 l"", ""Kapazität Frieren"": ""148 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,44,44,main
topseller_api,1,0,46,46,46,46,organic,True,S0ZCX0LI,S8LWRABB29A2,,https://www.otto.de/p/oyajia-kuehl-gefrierkombination-51l-kuehlschrank-mit-gefrierfach-kompakter-zweituerer-mit-led-beleuchtung-7-stufigem-thermostat-bcd-51k-extrem-leise-und-energieeffizient-ideal-fuer-wohnheimzimmer-buero-S0ZCX0LI/,"oyajia Kühl-/Gefrierkombination 51L Kühlschrank mit Gefrierfach - Kompakter Zweitürer mit LED-Beleuchtung, 7-Stufigem Thermostat BCD-51K",,,oyajia,"177,99 €","333,99 €",-47%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,11,4.5,E,https://i.otto.de/i/otto/ba2fc905-fb4d-45ad-9c46-c8ee11f866f8?$dv_energieetikett$,https://d.otto.de/files/752c829c-d913-4a45-b4cc-7c89100fd8b9.pdf,"{""Kapazität Kühlen"": ""36 l"", ""Kapazität Frieren"": ""15 l"", ""Betriebsgeräusch"": ""45 dB(A)""}",Nur für kurze Zeit,Only for a short time,ref_type_keyword,True,45,45,main
topseller_api,1,0,48,48,48,48,sponsored,True,S0KAT072,S0KAT0729RAS,sponsored,https://www.otto.de/p/tzs-first-austria-table-top-kuehlschrank-40l-retro-lautlos-led-beleuchtung-fa-5172-3-ye-56-2-cm-hoch-41-cm-breit-minikuehlschrank-40l-getraenkekuehlschrank-lautlos-led-beleuchtung-S0KAT072/,"TZS FIRST AUSTRIA Table Top Kühlschrank 40L Retro Lautlos, LED-Beleuchtung FA-5172-3-GL",Gesponsert,Sponsored,TZS FIRST AUSTRIA,"199,95 €","299,95 €",-33%,Sehr beliebt,Very popular,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,40,4.5,E,https://i.otto.de/i/otto/207153d5-edcf-55b1-bbdd-6912b532506a?$dv_energieetikett$,https://d.otto.de/files/97c9d46f-bc11-5ef4-bfa1-010d3a2843d7.pdf,"{""B/H/T"": ""41 x 56.2 x 44.5 cm"", ""Kapazität Kühlen"": ""34 l"", ""Betriebsgeräusch"": ""22 dB(A)""}",,,ref_type_keyword,True,46,46,main
topseller_api,1,0,50,50,50,50,organic,True,1955784272,1955785083,,https://www.otto.de/p/privileg-side-by-side-prgf-6441-xp4e-177-cm-hoch-91-cm-breit-nie-wieder-abtauen-dank-totalnofrost-elektronische-temperaturregelung-1955784272/,Privileg Side-by-Side PRGF 6441 XP4E,,,Privileg,"529,00 €","779,00 €",-32%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,38,4.5,E,https://i.otto.de/i/otto/e88e2bc3-1f77-5e0c-8121-34b2d6a708b6?$dv_energieetikett$,https://d.otto.de/files/be5d44ab-33bc-5a52-9b6d-935e0a3b5362.pdf,"{""B/H/T"": ""91 x 177 x 59 cm"", ""Kapazität Kühlen"": ""291 l"", ""Kapazität Frieren"": ""151 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,47,47,main
topseller_api,1,0,51,51,51,51,organic,True,C2022152006,2022152007,,https://www.otto.de/p/lg-kuehl-gefrierkombination-instaview-gbg5160cev-186-cm-hoch-59-5-cm-breit-C2022152006/,LG Kühl-/Gefrierkombination InstaView® GBG5160CPY,,,LG,"799,00 €","1.899,00 €",-58%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,11,5.0,C,https://i.otto.de/i/otto/08ac66ba-d274-5cc0-a2fb-e5edb576ba0c?$dv_energieetikett$,https://d.otto.de/files/2774d14f-2054-5369-9505-3b43dfa9f762.pdf,"{""B/H/T"": ""59,5 x 186 x 67,6 cm"", ""Kapazität Kühlen"": ""239 l"", ""Kapazität Frieren"": ""110 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,48,48,main
topseller_api,1,0,52,52,52,52,organic,True,1302094453,1302094454,,https://www.otto.de/p/hanseatic-kuehl-gefrierkombination-hkgk14349cbi-143-cm-hoch-49-5-cm-breit-inkl-3-jahre-herstellergarantie-1302094453/,Hanseatic Kühl-/Gefrierkombination HKGK14349CW,,,Hanseatic,"329,99 €","549,00 €",-40%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1118,4.5,C,https://i.otto.de/i/otto/c98f0197-0d5d-56a0-8006-2a31d5382fa7?$dv_energieetikett$,https://d.otto.de/files/b3b6ad2b-7d22-528f-94a4-d16c8c5f7c73.pdf,"{""B/H/T"": ""49,5 x 143 x 56,2 cm"", ""Kapazität Kühlen"": ""122 l"", ""Kapazität Frieren"": ""53 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,49,49,main
topseller_api,1,0,53,53,53,53,organic,True,S0LGK0L0,S0LGK0L0YR1W,,https://www.otto.de/p/furnicopia-getraenkekuehlschrank-90l-doppelglas-led-leiser-betrieb-kvc-90a-digitale-led-touchscreen-bedienung-hoehenverstellbare-fuesse-und-ablagen-S0LGK0L0/,"Furnicopia Getränkekühlschrank 90L,Doppelglas, LED,leiser Betrieb KVC-90A",,,Furnicopia,"239,39 €","459,99 €",-48%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,10,4.0,C,https://i.otto.de/i/otto/73ee1728-6052-4683-9f39-0038424c7f6c?$dv_energieetikett$,https://d.otto.de/files/c249c616-27f3-422c-ac94-6321fc2c9ac3.pdf,"{""Kapazität Kühlen"": ""90 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",nur diesen Monat,Only this month,ref_type_keyword,True,50,50,main
topseller_api,1,0,54,54,54,54,organic,True,C1791340889,1881306111,,https://www.otto.de/p/exquisit-vollraumkuehlschrank-ks85-v-o91e-schwarz-84-3-cm-hoch-45-cm-breit-perfekte-kuehlung-fuer-obst-gemuese-getraenke-kompakt-und-vielseitig-C1791340889/,exquisit Vollraumkühlschrank KS85-V-0O91E weiss,,,exquisit,"149,00 €","319,00 €",-53%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,53,4.0,E,https://i.otto.de/i/otto/a5213a4e-2166-50ec-816d-0e1cf2d670da?$dv_energieetikett$,https://d.otto.de/files/5fda7803-a3db-583c-895b-911695a83c49.pdf,"{""B/H/T"": ""45 x 84,3 x 45,4 cm"", ""Kapazität Kühlen"": ""75 l"", ""Betriebsgeräusch"": ""41 dB(A)""}",,,ref_type_keyword,True,51,51,main
topseller_api,1,0,55,55,55,55,organic,True,1794309099,1798649545,,https://www.otto.de/p/samsung-kuehl-gefrierkombination-7300a-serie-rb38c607ab1-203-cm-hoch-59-5-cm-breit-no-frostplus-spacemax-wifi-ai-energy-mode-1794309099/,Samsung Kühl-/Gefrierkombination 7300A Serie RB38C607AB1,,,Samsung,"899,00 €","1.799,00 €",-50%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,90,5.0,A,https://i.otto.de/i/otto/1bd9bbb3-6883-5da3-a4e1-175a434e8c86?$dv_energieetikett$,https://d.otto.de/files/b0fdf101-b14d-56ca-8ce7-7bbe1e653e2d.pdf,"{""B/H/T"": ""59,5 x 203 x 65,8 cm"", ""Kapazität Kühlen"": ""273 l"", ""Kapazität Frieren"": ""114 l"", ""Betriebsgeräusch"": ""35 dB(A)""}",,,ref_type_keyword,True,52,52,main
topseller_api,1,0,57,57,57,57,organic,True,S064D0X4,S064D0X4APVM,,https://www.otto.de/p/kaiser-kuechengeraete-side-by-side-ks-80425-elfem-183-cm-hoch-83-cm-breit-retro-kuehlschrank-side-by-side-kuehl-gefrier-kombi-no-frost-506-l-S064D0X4/,Kaiser Küchengeräte Side-by-Side KS 80425 ElfEm,,,Kaiser Küchengeräte,"2.023,56 €","5.300,00 €",-62%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,,,E,https://i.otto.de/i/otto/cb538dab-5bc6-4ee7-99f5-2f02148290eb?$dv_energieetikett$,https://d.otto.de/files/d2487b88-5355-4885-b234-01ced9072a4f.pdf,"{""B/H/T"": ""83 x 183 x 70.6 cm"", ""Kapazität Kühlen"": ""323 l"", ""Kapazität Frieren"": ""183 l""}",,,ref_type_keyword,True,53,53,main
topseller_api,1,0,58,58,58,58,organic,True,S007S0MH,S007S0MH1899,,https://www.otto.de/p/stillstern-table-top-kuehlschrank-mks-45-1-51-cm-hoch-45-cm-breit-mini-kuehlschrank-e-45l-mit-abtauautomatik-S007S0MH/,Stillstern Table Top Kühlschrank MKS 45.1,,,Stillstern,"114,00 €",,,Sehr beliebt,Very popular,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,21,4.5,E,https://i.otto.de/i/otto/1db92a5c-8b61-54ab-9183-8e32cc400cf5?$dv_energieetikett$,https://d.otto.de/files/2b3153d8-da50-568f-9f7c-2a27e351a11c.pdf,"{""B/H/T"": ""45 x 51 x 45 cm""}",,,ref_type_keyword,True,54,54,main
topseller_api,1,0,59,59,59,59,organic,True,1844964263,1844965659,,https://www.otto.de/p/hanseatic-multi-door-hcd18983cwdbi-189-8-cm-hoch-83-3-cm-breit-inkl-3-jahre-herstellergarantie-1844964263/,Hanseatic Multi Door HCD18983CWDI,,,Hanseatic,"849,99 €","1.399,99 €",-39%,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,41,5.0,C,https://i.otto.de/i/otto/8203f222-c7bd-5b2b-bca2-44b1bdcefaf5?$dv_energieetikett$,https://d.otto.de/files/ef57bacb-b90d-56a7-a6b7-23e850364db6.pdf,"{""B/H/T"": ""83,3 x 189,8 x 65,3 cm"", ""Kapazität Kühlen"": ""343 l"", ""Kapazität Frieren"": ""170 l""}",,,ref_type_keyword,True,55,55,main
topseller_api,1,0,60,60,60,60,organic,True,C2040190954,2040190955,,https://www.otto.de/p/exquisit-kuehlschrank-ks16-v-h-010c-weiss-84-5-cm-hoch-56-cm-breit-sparsam-leise-praktisch-133-l-mini-kuehlschrank-fuer-1-2-personen-C2040190954/,exquisit Kühlschrank KS16-V-H-010C weiss,,,exquisit,"239,00 €","589,00 €",-59%,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,5,5.0,C,https://i.otto.de/i/otto/0d67b59c-b9c0-5332-ad12-825faf5292c4?$dv_energieetikett$,https://d.otto.de/files/adaf1cf0-3714-5ee4-810a-9173e798d699.pdf,"{""B/H/T"": ""56 x 84,5 x 59,5 cm"", ""Kapazität Kühlen"": ""133 l"", ""Betriebsgeräusch"": ""37 dB(A)""}",,,ref_type_keyword,True,56,56,main
topseller_api,1,0,62,62,62,62,organic,True,1975844390,1975844448,,https://www.otto.de/p/samsung-side-by-side-rs70f-rs70f65ketef-178-cm-hoch-91-2-cm-breit-no-frostplus-al-energy-mode-metal-cooling-1975844390/,Samsung Side-by-Side RS70F RS70F65KEFEF,,,Samsung,"1.139,00 €","1.849,00 €",-38%,Sehr beliebt,Very popular,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,50,5.0,E,https://i.otto.de/i/otto/17fee9b2-5677-533a-b331-66b0cefae86b?$dv_energieetikett$,https://d.otto.de/files/50c6f92d-9e5b-5996-9687-11980c66fbcd.pdf,"{""B/H/T"": ""91,2 x 178 x 72,6 cm"", ""Kapazität Kühlen"": ""420 l"", ""Kapazität Frieren"": ""220 l"", ""Betriebsgeräusch"": ""36 dB(A)""}",,,ref_type_keyword,True,57,57,main
topseller_api,1,0,63,63,63,63,organic,True,1833054534,1833054535,,https://www.otto.de/p/hisense-kuehl-gefrierkombination-rb390n4cwd-186-cm-hoch-59-5-cm-breit-aussen-display-1833054534/,Hisense Kühl-/Gefrierkombination RB390N4CCD,,,Hisense,"399,00 €","839,00 €",-52%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,169,4.5,D,https://i.otto.de/i/otto/c768c677-4f13-5d6f-b81f-c7245b40afdd?$dv_energieetikett$,https://d.otto.de/files/50931542-93a6-5ccc-bf47-0f5e053141e2.pdf,"{""B/H/T"": ""59,5 x 186 x 59 cm"", ""Kapazität Kühlen"": ""207 l"", ""Kapazität Frieren"": ""97 l""}",,,ref_type_keyword,True,58,58,main
topseller_api,1,0,64,64,64,64,sponsored,True,S07GO0TR,S07GO0TRJXO0,sponsored,https://www.otto.de/p/exquisit-side-by-side-sbs39-440e-170-cm-hoch-78-cm-breit-led-beleuchtung-schnellgefrierfunktion-no-frost-S07GO0TR/,exquisit Side-by-Side SBS39-440E,Gesponsert,Sponsored,exquisit,"749,95 €","1.139,00 €",-34%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,E,https://i.otto.de/i/otto/0eec9063-95bf-4935-8b29-0d529f5e2aa8?$dv_energieetikett$,https://d.otto.de/files/cf200bac-49ed-4b19-920a-52108ee15032.pdf,"{""B/H/T"": ""78 x 170 x 63 cm"", ""Kapazität Kühlen"": ""230 l"", ""Kapazität Frieren"": ""142 l"", ""Betriebsgeräusch"": ""41 dB(A)""}",,,ref_type_keyword,True,59,59,main
topseller_api,1,0,66,66,66,66,organic,True,1976466282,1976475275,,https://www.otto.de/p/bauknecht-side-by-side-sbs-c90-bl-177-cm-hoch-91-cm-breit-kein-abtauen-mehr-noetig-dank-total-nofrost-technologie-1976466282/,BAUKNECHT Side-by-Side SBS C90 BL,,,BAUKNECHT,"799,00 €","1.239,00 €",-36%,Sehr beliebt,Very popular,lieferbar in 3 Wochen,Available in 3 weeks,30,4.5,C,https://i.otto.de/i/otto/5a406d8a-d8f0-5b08-abed-5887be4f8d78?$dv_energieetikett$,https://d.otto.de/files/3e365920-d761-513e-a206-6561ca56d016.pdf,"{""B/H/T"": ""91 x 177 x 67 cm"", ""Kapazität Kühlen"": ""347 l"", ""Kapazität Frieren"": ""185 l"", ""Betriebsgeräusch"": ""39 dB(A)""}",,,ref_type_keyword,True,60,60,main
topseller_api,1,0,67,67,67,67,organic,True,S0XEZ0VJ,S0XEZ0VJOURV,,https://www.otto.de/p/yuna-getraenkekuehlschrank-cool-view-gks90-83-cm-hoch-44-50-cm-breit-S0XEZ0VJ/,YUNA Getränkekühlschrank Cool-View GKS90,,,YUNA,"199,99 €","299,99 €",-33%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,8,4.5,C,https://i.otto.de/i/otto/6d3fa62a-3dd1-44d2-b953-d7c258aeada2?$dv_energieetikett$,https://d.otto.de/files/b1cae325-dd1d-4024-9d3b-2b13c87ce923.pdf,"{""B/H/T"": ""44.50 x 83 x 47 cm"", ""Kapazität Kühlen"": ""89 l""}",,,ref_type_keyword,True,61,61,main
topseller_api,1,0,68,68,68,68,organic,True,C1680432722,1721597473,,https://www.otto.de/p/gorenje-kuehlschrank-r619daxl6-185-cm-hoch-59-5-cm-breit-C1680432722/,GORENJE Kühlschrank R619DAXL6,,,GORENJE,"549,00 €","849,00 €",-35%,Sehr beliebt,Very popular,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,110,4.5,D,https://i.otto.de/i/otto/dc4f23af-e990-5aed-9ed4-1919e7c1fb9a?$dv_energieetikett$,https://d.otto.de/files/51300714-825d-5b27-a35a-706e6252e037.pdf,"{""B/H/T"": ""59,5 x 185 x 77,5 cm"", ""Kapazität Kühlen"": ""398 l"", ""Kapazität Frieren"": ""0 l"", ""Betriebsgeräusch"": ""38 dB(A)""}",,,ref_type_keyword,True,62,62,main
