source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,4,327,363,363,363,363,organic,True,C2087551530,2087551531,,https://www.otto.de/p/hisense-50e7s-pro-qled-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-C2087551530/,Hisense 50E7S PRO QLED-Fernseher,,,Hisense,"499,00 €","849,00 €",-41%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,1,5.0,E,https://i.otto.de/i/otto/31ddf2b5-e6a3-536b-8105-ff2e0f0b9028?$dv_energieetikett$,https://d.otto.de/files/6b2ef714-bde1-5f6b-b741-408e1dc7b9a1.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,227,,main
topseller_api,4,327,365,365,365,365,organic,True,2093626004,2093626005,,https://www.otto.de/p/lg-oled83g67lw-oled-fernseher-210-cm-83-zoll-4k-ultra-hd-smart-tv-2093626004/,LG OLED83G67LW OLED-Fernseher,,,LG,"4.499,00 €","6.499,00 €",-31%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,D,https://i.otto.de/i/otto/4e779ef3-88e4-5a62-8653-60278e4ddd80?$dv_energieetikett$,https://d.otto.de/files/24d78dff-303a-5377-8b3d-f05b0b134086.pdf,"{""Diagonale"": ""210 cm/83 Zoll"", ""Bildschirmtechnologie"": ""OLED evo"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,228,,main
topseller_api,4,327,366,366,366,366,organic,True,1970862248,1970862251,,https://www.otto.de/p/sony-k-55xr5-mini-led-fernseher-139-cm-55-zoll-4k-ultra-hd-android-tv-smart-tv-google-tv-ai-xr-proz-multi-audio-dolby-vision-atmos-imax-google-apple-cast-1970862248/,Sony K-55XR5 Mini-LED-Fernseher,,,Sony,"899,00 €","1.399,00 €",-36%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,11,4.5,E,https://i.otto.de/i/otto/2953111a-4c18-596c-a01c-da07ecc34f2c?$dv_energieetikett$,https://d.otto.de/files/8a0e051a-a43b-5e8c-b4bc-b86e7ec1b9d9.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Android TV, Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,229,,main
topseller_api,4,327,367,367,367,367,organic,True,1970862264,1970862265,,https://www.otto.de/p/sony-k-98xr5-mini-led-fernseher-248-cm-98-zoll-4k-ultra-hd-android-tv-smart-tv-google-tv-ai-xr-proz-multi-audio-dolby-vision-atoms-imax-google-apple-cast-1970862264/,Sony K-98XR5 Mini-LED-Fernseher,,,Sony,"3.999,00 €","5.499,00 €",-27%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,C,https://i.otto.de/i/otto/82143369-dd6f-5c93-8ff3-f0f90ba5525e?$dv_energieetikett$,https://d.otto.de/files/dfc77e14-4470-54c5-abf4-478b16bd6c24.pdf,"{""Diagonale"": ""248 cm/98 Zoll"", ""Bildschirmtechnologie"": ""Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Android TV, Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,230,,main
topseller_api,4,327,371,371,371,371,organic,True,2022351577,2022351578,,https://www.otto.de/p/philips-75mled810-12-qled-mini-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-p5-perfect-picture-engine-hdr10plus-dolby-atmos-alexa-intergriert-2022351577/,Philips 75MLED810/12 QLED Mini LED-Fernseher,,,Philips,"799,00 €","1.899,00 €",-58%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,3,2.5,F,https://i.otto.de/i/otto/0b16f689-863d-5489-97a1-15f35c50a9d4?$dv_energieetikett$,https://d.otto.de/files/f35f9aa0-fc15-51ad-b4e1-ce3de1ff80eb.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,231,,main
topseller_api,4,327,374,374,374,374,organic,True,1975567579,1975567580,,https://www.otto.de/p/samsung-gq85qn70fau-qled-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-neo-quantum-hdr-4k-ai-upscaling-gaming-hub-motion-xcelerator-144hz-1975567579/,Samsung GQ85QN70FAU QLED-Fernseher,,,Samsung,"1.589,00 €","2.899,00 €",-45%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,5,5.0,E,https://i.otto.de/i/otto/c7999694-5598-5d18-9e7a-acac67d8e259?$dv_energieetikett$,https://d.otto.de/files/4c2c73e9-2bbe-5133-bfe4-fb18217217b6.pdf,"{""Diagonale"": ""214 cm/85 Zoll"", ""Bildschirmtechnologie"": ""Neo QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,232,,main
topseller_api,4,327,380,380,380,380,organic,True,C2093628283,2093628284,,https://www.otto.de/p/tcl-75t69cx1-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-google-tv-C2093628283/,TCL 75T69CX1 QLED-Fernseher,,,TCL,"649,00 €","1.199,00 €",-46%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,F,https://i.otto.de/i/otto/3b422828-05ff-57b8-8e79-811994248c66?$dv_energieetikett$,https://d.otto.de/files/b3c0a844-16bc-5147-ac60-c571bd355fad.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,233,,main
topseller_api,4,327,382,382,382,382,organic,True,C2087551521,2087551522,,https://www.otto.de/p/hisense-55e7s-pro-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C2087551521/,Hisense 55E7S PRO QLED-Fernseher,,,Hisense,"549,00 €","949,00 €",-42%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/89246156-21d2-5662-bf40-b594a0269a4f?$dv_energieetikett$,https://d.otto.de/files/5d5ebe82-7690-572f-a0f3-b6e948d235ab.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,234,,main
topseller_api,4,327,383,383,383,383,organic,True,2054176300,2054176301,,https://www.otto.de/p/sharp-1t-c32hf3x-qled-fernseher-80-cm-32-zoll-hd-ready-smart-tv-google-tv-2054176300/,Sharp 1T-C32HF3x QLED-Fernseher,,,Sharp,"162,99 €","399,00 €",-59%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,2,3.0,E,https://i.otto.de/i/otto/3d7e3f41-a826-5a52-9bbd-3e4db5741873?$dv_energieetikett$,https://d.otto.de/files/eee54fe6-d0dd-5bde-9acc-ad11a1ca5599.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,235,,main
topseller_api,4,327,385,385,385,385,organic,True,C2087551611,2087551612,,https://www.otto.de/p/hisense-55e8s-mini-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C2087551611/,Hisense 55E8S Mini-LED-Fernseher,,,Hisense,"559,99 €","1.249,00 €",-55%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/18f9c555-f74c-51cf-beb9-5e5c5b8c5142?$dv_energieetikett$,https://d.otto.de/files/edaa54ae-d37a-5ef2-a0ca-6ae1e2d8c1fc.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""ULED MiniLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,236,,main
topseller_api,4,327,386,386,386,386,organic,True,C1856835329,S0FFY0ZTCYFI,,https://www.otto.de/p/philips-65oled759-12-oled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1856835329/,Philips 65OLED759/12 OLED-Fernseher,,,Philips,"1.439,99 €",,,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,20,4.5,F,https://i.otto.de/i/otto/ae2d603c-a52e-5224-a90e-5bd9caad724e?$dv_energieetikett$,https://d.otto.de/files/eb70742b-a699-519c-b367-3a21659df4de.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,237,,main
topseller_api,4,327,388,388,388,388,organic,True,C2087551539,2087551540,,https://www.otto.de/p/hisense-75e7s-pro-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-C2087551539/,Hisense 75E7S PRO QLED-Fernseher,,,Hisense,"899,00 €","1.549,00 €",-42%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1,5.0,E,https://i.otto.de/i/otto/1fc828fa-7221-562b-9373-a6ec7606e980?$dv_energieetikett$,https://d.otto.de/files/9134fafc-0f6a-583c-8685-e492b0ec09ef.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,,tv_product_signature,True,238,,main
topseller_api,4,327,389,389,389,389,organic,True,S0WG30N0,S0WG30N0WD1Z,,https://www.otto.de/p/telefunken-d65q920b2cw-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-vidaa-smart-tv-vidaa-smart-tv-hdr-dolby-vision-triple-tuner-6-monate-hd-S0WG30N0/,Telefunken D65Q920B2CW QLED-Fernseher,,,Telefunken,"440,04 €","699,99 €",-37%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,D,https://i.otto.de/i/otto/4a93b8f9-376f-5cf2-8df6-580ec50e26ad?$dv_energieetikett$,https://d.otto.de/files/9ffb5a17-9e98-5610-a28f-3857926b69ed.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,239,,main
topseller_api,4,327,390,390,390,390,organic,True,2102764335,2102764336,,https://www.otto.de/p/sony-k-75s25m2-dled-fernseher-189-cm-75-zoll-4k-ultra-hd-google-tv-x1-prozessor-4k-upscaling-dolby-atmos-und-dts-x-ps5-kompatibilitaet-2102764335/,Sony K-75S25M2 DLED-Fernseher,,,Sony,"1.271,53 €","1.399,00 €",-9%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,E,https://i.otto.de/i/otto/1ed03c81-e25e-53f2-a3e5-e38514fd7033?$dv_energieetikett$,https://d.otto.de/files/a57d0d19-dde6-5d67-aaa6-da64376c5027.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,240,,main
topseller_api,4,327,391,391,391,391,organic,True,C1955108279,S0ZE50EA92I5,,https://www.otto.de/p/hisense-65e77q-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108279/,Hisense 65E77Q QLED-Fernseher,,,Hisense,"717,22 €","849,00 €",-16%,,,lieferbar - in 8-10 Werktagen bei dir,Available - at your door in 8-10 working days,65,4.5,E,https://i.otto.de/i/otto/26738aaa-0543-5824-bf5a-95066487125a?$dv_energieetikett$,https://d.otto.de/files/0e099331-f14d-5703-a08c-c30393703bd5.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,241,,main
topseller_api,4,327,392,392,392,392,sponsored,True,S0DJ806B,S06ED0P9EUEU,sponsored,https://www.otto.de/p/medion-md855300-lcd-led-fernseher-138-8-cm-55-zoll-4k-ultra-hd-smart-tv-vidaa-tv-dolby-vision-dolby-atmos-netflix-hbo-max-prime-video-disneyplus-wow-S0DJ806B/,Medion® MD843300 LCD-LED Fernseher,Gesponsert,Sponsored,Medion®,"239,95 €","479,95 €",-50%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,4,5.0,E,https://i.otto.de/i/otto/81809adb-0487-566a-80c3-ebc7cc57de4a?$dv_energieetikett$,https://d.otto.de/files/d5243218-9fd8-551b-b65d-caacbe179047.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED LCD"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart TV, VIDAA TV""}",,,tv_product_signature,True,242,,main
topseller_api,4,327,394,394,394,394,organic,True,1970862616,1970862617,,https://www.otto.de/p/sony-k-65xrs-mini-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-google-tv-1970862616/,Sony K-65XRS Mini-LED-Fernseher,,,Sony,"1.499,00 €","2.398,00 €",-37%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1,5.0,D,https://i.otto.de/i/otto/98d04130-cd86-5bec-be43-7dedac3fdbab?$dv_energieetikett$,https://d.otto.de/files/49fc964d-da52-585f-b54a-d4fe2dc87347.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,,tv_product_signature,True,243,,main
topseller_api,4,327,397,397,397,397,organic,True,2101512716,2101512717,,https://www.otto.de/p/philips-55pqs8501-12-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-2101512716/,Philips 55PQS8501/12 QLED-Fernseher,,,Philips,"529,00 €","899,00 €",-41%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,F,https://i.otto.de/i/otto/4b7e3a89-a577-5b21-8bc4-fef95228edc4?$dv_energieetikett$,https://d.otto.de/files/64dd6315-6daa-5299-84e8-447549c07e2e.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,244,,main
topseller_api,4,327,402,402,402,402,organic,True,2087551368,2087551369,,https://www.otto.de/p/hisense-40e4ds-led-fernseher-100-cm-40-zoll-full-hd-smart-tv-2087551368/,Hisense 40E4DS LED-Fernseher,,,Hisense,"219,00 €","349,00 €",-37%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,1,4.0,F,https://i.otto.de/i/otto/1f2bf431-2dfb-561c-86e3-1343b541077a?$dv_energieetikett$,https://d.otto.de/files/9b8635e3-294c-5a5e-a992-ac00f5bafc85.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,245,,main
topseller_api,4,327,403,403,403,403,organic,True,1975567552,1975567553,,https://www.otto.de/p/samsung-gq85q7faau-qled-fernseher-214-cm-85-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567552/,Samsung GQ85Q7FAAU QLED-Fernseher,,,Samsung,"1.149,00 €","2.299,00 €",-50%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,1,5.0,G,https://i.otto.de/i/otto/eefd3d69-7e62-5949-820f-c8965bc780f6?$dv_energieetikett$,https://d.otto.de/files/a95559be-c6a7-5db1-b58e-46cf21cf4c94.pdf,"{""Diagonale"": ""214 cm/85 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,246,,main
topseller_api,4,327,404,404,404,404,organic,True,2101512707,2101512708,,https://www.otto.de/p/philips-65pqs8501-12-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-2101512707/,Philips 65PQS8501/12 QLED-Fernseher,,,Philips,"729,00 €","1.199,00 €",-39%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,E,https://i.otto.de/i/otto/e78b955c-a2e4-5acc-a4f1-40d3ecbca089?$dv_energieetikett$,https://d.otto.de/files/dbe437ba-f3aa-5db6-b1b4-2f6467bcf7de.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,247,,main
topseller_api,4,327,406,406,406,406,organic,True,C2042977790,S0MG80BER03P,,https://www.otto.de/p/hisense-32s5q-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-2k-fhd-deco-tv-C2042977790/,Hisense 32S5Q LED-Fernseher,,,Hisense,"249,90 €","399,00 €",-37%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,1,4.0,E,https://i.otto.de/i/otto/6f103a38-620e-5d2a-ba1a-4856b7b066fc?$dv_energieetikett$,https://d.otto.de/files/8f8020d9-8129-5748-ae6e-b1b73d742515.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,248,,main
topseller_api,4,327,408,408,408,408,sponsored,True,S0DJ806G,S09EM0FKJ3BW,sponsored,https://www.otto.de/p/medion-md865700-qled-fernseher-163-9-cm-65-zoll-4k-ultra-hd-smart-tv-dolby-vision-dolby-atmos-appstore-netflix-hbo-max-prime-video-S0DJ806G/,Medion® MD850700 QLED-Fernseher,Gesponsert,Sponsored,Medion®,"269,95 €","549,95 €",-51%,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,6,3.5,E,https://i.otto.de/i/otto/b31b34cf-3350-59b8-92ed-3f10ba53d95d?$dv_energieetikett$,https://d.otto.de/files/c730be6b-89cf-5145-acef-5728ed7ff39e.pdf,"{""Diagonale"": ""125.7 cm/50 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD""}",,,tv_product_signature,True,249,,main
topseller_api,4,327,410,410,410,410,organic,True,2102764362,2102764363,,https://www.otto.de/p/sony-k-50s25m2-dled-fernseher-126-cm-50-zoll-4k-ultra-hd-google-tv-x1-prozessor-4k-upscaling-dolby-atmos-und-dts-x-ps5-kompatibilitaet-2102764362/,Sony K-50S25M2 DLED-Fernseher,,,Sony,"799,00 €",,,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/d66442a2-1937-509d-b84a-2b4463e8a54b?$dv_energieetikett$,https://d.otto.de/files/6be5e791-792f-5ecb-8cfb-ec747ae4926f.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,,tv_product_signature,True,250,,main
topseller_api,4,327,414,414,414,414,organic,True,C1984567347,S06GL07V6GJM,,https://www.otto.de/p/panasonic-tb-65w61aez-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1984567347/,Panasonic TB-65W61AEZ LED-Fernseher,,,Panasonic,"577,37 €",,,,,lieferbar - in 6-7 Werktagen bei dir,Available - at your door in 6-7 working days,,,E,https://i.otto.de/i/otto/9d810ae3-3bf7-5c25-96b2-25bf7d387f15?$dv_energieetikett$,https://d.otto.de/files/0fa2d6c6-1c3f-5ee8-84cd-ac437297fb9c.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,251,,main
topseller_api,4,327,415,415,415,415,organic,True,CS0NGT0FA,S0REY02BNUTE,,https://www.otto.de/p/hisense-43a7q-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-quantum-dot-color-sprachassistenten-game-mode-plus-vidaa-CS0NGT0FA/,Hisense 43A7Q QLED-Fernseher,,,Hisense,"499,00 €",,,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,,,F,https://i.otto.de/i/otto/3af2fa61-b9c8-4645-b8d8-465905a493a3?$dv_energieetikett$,https://d.otto.de/files/a15c96cb-0cd7-4dbf-982a-46f12727aa39.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,252,,main
topseller_api,4,327,416,416,416,416,sponsored,True,S0DJ806A,SX5F1XKVTAVS,sponsored,https://www.otto.de/p/medion-md840002-lcd-led-fernseher-100-3-cm-40-zoll-1080p-full-hd-pay-tv-ciplus-media-player-dvb-t-antenne-S0DJ806A/,Medion® MD832002 LCD-LED Fernseher,Gesponsert,Sponsored,Medion®,"144,95 €",,,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,,,F,https://i.otto.de/i/otto/d24f38d4-878b-51df-8807-d1bc9c818833?$dv_energieetikett$,https://d.otto.de/files/753a364c-72af-571f-8c79-313ecf905f70.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LCD"", ""Auflösung"": ""720p HD Ready"", ""Internetfähigkeit"": ""Pay-TV""}",,,tv_product_signature,True,253,,main
topseller_api,4,327,419,419,419,419,organic,True,S0LBO0ON,S0LBO0ONIOOJ,,https://www.otto.de/p/telefunken-xf32n750m-lcd-led-fernseher-80-cm-32-zoll-full-hd-triple-tuner-usb-mediaplayer-S0LBO0ON/,Telefunken XF32N750M LCD-LED Fernseher,,,Telefunken,"179,99 €","269,99 €",-33%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,9,4.5,E,https://i.otto.de/i/otto/0110e19e-48e6-5c48-864d-24cdf8a4877b?$dv_energieetikett$,https://d.otto.de/files/11709dfc-3d15-535d-862c-a239e28586fd.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD""}",,,tv_product_signature,True,254,,main
topseller_api,4,327,422,422,422,422,organic,True,S0TA803F,S0TA803FQ67I,,https://www.otto.de/p/xoro-htc-1949-v2-lcd-led-fernseher-47-cm-19-zoll-hd-hd-triple-tuner-integrierter-dvd-player-und-freenet-tv-ciplus-modul-S0TA803F/,Xoro HTC 1949 V2 LCD-LED Fernseher,,,Xoro,"139,00 €","239,00 €",-42%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,8,4.0,F,https://i.otto.de/i/otto/8ba17444-4059-4f94-a841-5ecb34b4ae6c?$dv_energieetikett$,https://d.otto.de/files/9d75978c-b21d-45a1-9807-2d301e8c4def.pdf,"{""Diagonale"": ""47 cm/19 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,255,,main
topseller_api,4,327,423,423,423,423,organic,True,S03E50V8,S03E50V8FF37,,https://www.otto.de/p/dyon-movie-smart-22-vx-led-fernseher-55-cm-22-zoll-full-hd-vidaa-smart-tv-22-full-hd-smart-tv-mit-tuner-ciplus-lan-wifi-portal-hotelmodus-S03E50V8/,Dyon Movie Smart 22 VX LED-Fernseher,,,Dyon,"139,99 €","169,99 €",-18%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,8,3.5,E,https://i.otto.de/i/otto/3566a430-77f3-5830-9fd4-0e9ab26a2a81?$dv_energieetikett$,https://d.otto.de/files/bafd85a2-dc24-5367-8673-677bb3c2c5c6.pdf,"{""Diagonale"": ""55 cm/22 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""VIDAA Smart TV""}",,,tv_product_signature,True,256,,main
topseller_api,4,327,425,425,425,425,organic,True,S0KCQ0FJ,S0KCQ0FVOGEX,,https://www.otto.de/p/loewe-we-see-43-led-fernseher-81-cm-43-zoll-1920-x-1080-entwickelt-in-deutschland-30-monate-garantie-durch-registrierung-S0KCQ0FJ/,Loewe We. SEE 43 LED-Fernseher,,,Loewe,"1.199,00 €",,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,1,1.0,F,https://i.otto.de/i/otto/ae06a50d-2933-5df7-9919-7d1aac8ee404?$dv_energieetikett$,https://d.otto.de/files/835d8851-956e-5913-82eb-d5297054d537.pdf,"{""Diagonale"": ""81 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LCD + E-LED"", ""Auflösung"": ""1920 x 1080"", ""Bildwiederholfrequenz"": ""60 Hz""}",,,tv_product_signature,True,257,,main
