source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity
topseller_api,5,436,502,502,502,502,organic,True,S0NB509V,S0NB509VW0NX,,https://www.otto.de/p/hti-living-lowboard-tv-schrank-thekla-weiss-stueck-1-lowboard-tv-bank-lowboard-S0NB509V/,HTI-Living Lowboard TV-Schrank Thekla Weiß,,,HTI-Living,"49,99 €","89,99 €",-44%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,6,4.0,,,,,,
topseller_api,5,436,503,503,503,503,organic,True,S0DIQ0OS,SEXMHXE7GPK8,,https://www.otto.de/p/cello-ctrav-22tzf-led-fernseher-55-88-cm-22-zoll-full-hd-smart-tv-S0DIQ0OS/,Cello CTrav-22TZF LED-Fernseher,,,Cello,"299,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/792e02c0-9893-4466-8a8b-dd34f014e718?$dv_energieetikett$,https://d.otto.de/files/718fb3fd-09e7-4428-9d72-8b802524d649.pdf,"{""Diagonale"": ""55,88 cm/22 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,504,504,504,504,sponsored,True,1852196338,1852196339,sponsored,https://www.otto.de/p/sony-k-55xr80-oled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-bravia-8-4k-hdr-dolby-vision-gaming-funktionen-fuer-playstation-5-1852196338/,Sony K-55XR80 OLED-Fernseher,Gesponsert,Sponsored,Sony,"1.299,00 €","2.399,00 €",-46%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,14,4.5,F,https://i.otto.de/i/otto/c116ea90-b936-5100-a99d-f1bb0f2e2f60?$dv_energieetikett$,https://d.otto.de/files/aea045b1-cc32-5620-9fd3-850cabf1ee48.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""OLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""120 Hz""}",,
topseller_api,5,436,505,505,505,505,organic,True,S01CG0LA,S01CG0LACUUZ,,https://www.otto.de/p/toshiba-43uv2363dg-lcd-led-fernseher-108-cm-43-zoll-4k-ultra-hd-vidaa-smart-tv-hdr-triple-tuner-works-with-alexa-netflix-prime-video-dazn-uvm-S01CG0LA/,Toshiba 43UV2363DG LCD-LED Fernseher,,,Toshiba,"249,99 €","399,99 €",-38%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,4,5.0,F,https://i.otto.de/i/otto/d89893ce-ecda-56b6-b75e-ed6ad2b4b24c?$dv_energieetikett$,https://d.otto.de/files/9aed771a-c990-58ae-9edb-5ffc7d188b9a.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,5,436,506,506,506,506,organic,True,C2087551620,2087551621,,https://www.otto.de/p/hisense-65e8s-mini-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C2087551620/,Hisense 65E8S Mini-LED-Fernseher,,,Hisense,"764,99 €","1.449,00 €",-47%,,,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,,,E,https://i.otto.de/i/otto/5f20e441-3e90-5242-ab8a-aede2eba31c1?$dv_energieetikett$,https://d.otto.de/files/19953905-eddc-5905-89c7-8b8b0b36b7e2.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""ULED MiniLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,
topseller_api,5,436,507,507,507,507,organic,True,CS09G10DA,S09G10DAZD9S,,https://www.otto.de/p/thomson-43qg7c14-oled-fernseher-4k-ultra-hd-google-tv-betriebssystem-smarttv-hdr-10-144-hz-google-tv-betriebssystem-CS09G10DA/,Thomson 43QG7C14 OLED-Fernseher,,,Thomson,"319,00 €","349,00 €",-9%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,F,https://i.otto.de/i/otto/767fe996-c383-4be8-b594-0da07aa971f1?$dv_energieetikett$,https://d.otto.de/files/a40b48e8-37a2-4be2-b4f3-f55bbd9549ca.pdf,"{""Bildschirmtechnologie"": ""QLED-Technologie"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Google TV-Betriebssystem, SmartTV""}",,
topseller_api,5,436,508,508,508,508,organic,True,S0UC5058,S0UC50584XV3,,https://www.otto.de/p/jvc-lt-24vh5455w-lcd-led-fernseher-60-cm-24-zoll-hd-ready-smart-tv-powered-by-tivo-hdr-triple-tuner-sprachsteuerung-micro-dimming-6-monate-hdplus-inkl-S0UC5058/,JVC LT-24VH5455W LCD-LED Fernseher,,,JVC,"159,99 €","279,99 €",-43%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,7,4.5,E,https://i.otto.de/i/otto/e46be882-8b76-5727-942c-64e38ca10e27?$dv_energieetikett$,https://d.otto.de/files/8cebaf8a-48f9-5973-838e-fc7435f80256.pdf,"{""Diagonale"": ""60 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD-ready"", ""Internetfähigkeit"": ""Smart TV powered by TiVo"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,5,436,509,509,509,509,organic,True,2090083427,2090083428,,https://www.otto.de/p/philips-55pus8400-12-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-2090083427/,Philips 55PUS8400/12 QLED-Fernseher,,,Philips,"469,00 €","899,00 €",-48%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,1,3.0,E,https://i.otto.de/i/otto/63f30e77-0558-51ff-9318-55eb5c272fd2?$dv_energieetikett$,https://d.otto.de/files/6b3498a5-2382-5f31-8112-8db36d672f91.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,510,510,510,510,organic,True,2006937919,2029785941,,https://www.otto.de/p/harman-kardon-soundsticks-5-2-1-soundsystem-2-1-a2dp-bluetooth-bluetooth-avrcp-bluetooth-190-w-2-1-channel-bluetooth-speaker-mit-hdmi-2006937919/,Harman/Kardon SoundSticks 5 2.1 Soundsystem,,,Harman/Kardon,"304,42 €","329,99 €",-8%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,11,5.0,,,,"{""Netzwerkstandard"": ""A2DP Bluetooth, Bluetooth, AVRCP Bluetooth"", ""Gesamtleistung"": ""190 W"", ""Gewicht"": ""6,2 kg""}",,
topseller_api,5,436,511,511,511,511,organic,True,CS0NGT0FA,S0REY02BNUTE,,https://www.otto.de/p/hisense-43a7q-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-quantum-dot-color-sprachassistenten-game-mode-plus-vidaa-CS0NGT0FA/,Hisense 43A7Q QLED-Fernseher,,,Hisense,"499,00 €",,,,,lieferbar - in  7-9 Werktagen bei dir,Available - at your door in 7-9 working days,,,F,https://i.otto.de/i/otto/3af2fa61-b9c8-4645-b8d8-465905a493a3?$dv_energieetikett$,https://d.otto.de/files/a15c96cb-0cd7-4dbf-982a-46f12727aa39.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,512,512,512,512,sponsored,True,1970862261,1970862262,sponsored,https://www.otto.de/p/sony-k-43s3-dled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-google-tv-x-balanced-speaker-dolby-vision-atmos-imax-google-apple-cast-game-1970862261/,Sony K-43S3 DLED-Fernseher,Gesponsert,Sponsored,Sony,"499,00 €","749,00 €",-33%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,12,4.5,E,https://i.otto.de/i/otto/d6cd3aca-3353-59ba-9011-a0b3295ea151?$dv_energieetikett$,https://d.otto.de/files/1e9d4dee-8a2d-5dc0-976e-e631407a0f82.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""Direct-LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,5,436,513,513,513,513,organic,True,2096218873,2096218874,,https://www.otto.de/p/sharp-1t-c32hex-led-fernseher-80-cm-32-zoll-hd-ready-smart-tv-2096218873/,Sharp 1T-C32HEx LED-Fernseher,,,Sharp,"165,53 €","399,00 €",-59%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/3e314749-14ab-5960-9011-74001d62a933?$dv_energieetikett$,https://d.otto.de/files/a25ac52a-c548-5713-8b3c-b5d5981ad132.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LCD"", ""Auflösung"": ""HD ready"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,514,514,514,514,organic,True,C2087551521,2087551522,,https://www.otto.de/p/hisense-55e7s-pro-qled-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-C2087551521/,Hisense 55E7S PRO QLED-Fernseher,,,Hisense,"549,00 €","949,00 €",-42%,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,,,E,https://i.otto.de/i/otto/89246156-21d2-5662-bf40-b594a0269a4f?$dv_energieetikett$,https://d.otto.de/files/5d5ebe82-7690-572f-a0f3-b6e948d235ab.pdf,"{""Diagonale"": ""139 cm/55 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,
topseller_api,5,436,515,515,515,515,organic,True,S0VGH02L,S0VGH02LIQYL,,https://www.otto.de/p/tcl-40sf560-qled-fernseher-100-cm-40-zoll-full-hd-fire-tv-fire-tv-smart-tv-hdr-alexa-triple-tuner-S0VGH02L/,TCL 40SF560 QLED-Fernseher,,,TCL,"209,99 €","299,00 €",-30%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,4.0,F,https://i.otto.de/i/otto/aae1c309-55b0-56ce-a825-8f2f0dc7e9d0?$dv_energieetikett$,https://d.otto.de/files/f4dd4079-5b35-56d2-95c9-69baa8081466.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Fire TV""}",,
topseller_api,5,436,516,516,516,516,organic,True,S0JAV0WJ,S0JAV0WJ8XXD,,https://www.otto.de/p/ultimea-teilbare-2-in-1-soundbar-2-2-kanal-bluetooth-5-3-100-w-mit-3-eq-modi-und-verstellbarem-bass-hdmi-arc-optisch-aux-S0JAV0WJ/,Ultimea Teilbare 2-in-1 Soundbar,,,Ultimea,"89,99 €","129,99 €",-31%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,3,4.5,,,,"{""Netzwerkstandard"": ""Bluetooth 5.3"", ""Gesamtleistung"": ""100 W""}",,
topseller_api,5,436,517,517,517,517,organic,True,C2087551602,2087551603,,https://www.otto.de/p/hisense-50e8s-mini-led-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-C2087551602/,Hisense 50E8S Mini-LED-Fernseher,,,Hisense,"509,00 €","949,00 €",-46%,,,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,2,5.0,E,https://i.otto.de/i/otto/4b3afcb5-f49f-5be3-bf41-64e451457d5a?$dv_energieetikett$,https://d.otto.de/files/68db052e-93e7-5a3e-a9b8-0cbaf67f4603.pdf,"{""Diagonale"": ""126 cm/50 Zoll"", ""Bildschirmtechnologie"": ""ULED MiniLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""144 Hz""}",,
topseller_api,5,436,518,518,518,518,organic,True,S0BJ70UY,SABA4IXQMWKS,,https://www.otto.de/p/cello-ctrav-24tzf-led-fernseher-60-96-cm-24-zoll-hd-smart-tv-S0BJ70UY/,Cello CTrav-24TZF LED-Fernseher,,,Cello,"299,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/c73fb190-8d16-4b40-b41e-eb2f78c43c4d?$dv_energieetikett$,https://d.otto.de/files/da2b6139-e527-425b-9c8c-ba3708fcd808.pdf,"{""Diagonale"": ""60,96 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,519,519,519,519,organic,True,S07CZ09E,S07CZ09EOLV2,,https://www.otto.de/p/mupoo-led-streifen-smart-led-lightbar-tv-ambient-lampe-backlight-hintergrundbeleuchtung-360-tv-rgb-lichtleisten-smart-sync-mit-musik-und-app-control-S07CZ09E/,"MUPOO LED-Streifen Smart LED Lightbar,TV Ambient Lampe Backlight,Hintergrundbeleuchtung",,,MUPOO,"35,99 €","68,99 €",-48%,,,lieferbar - in 8-10 Werktagen bei dir,Available - at your door in 8-10 working days,,,,,,,,
topseller_api,5,436,520,520,520,520,sponsored,True,1729037349,1729037350,sponsored,https://www.otto.de/p/sony-kd-65x85l-led-fernseher-164-cm-65-zoll-4k-ultra-hd-android-tv-smart-tv-google-tv-bravia-core-triluminos-pro-hdmi-2-1-gaming-menue-1729037349/,Sony KD-65X85L LED-Fernseher,Gesponsert,Sponsored,Sony,"749,00 €","1.599,00 €",-53%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,39,4.5,F,https://i.otto.de/i/otto/bcbebde3-11f7-5228-87cb-7920a277ac09?$dv_energieetikett$,https://d.otto.de/files/bdcce992-7958-583d-95b1-f64cd736874a.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Android TV, Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""100 Hz""}",,
topseller_api,5,436,521,521,521,521,organic,True,S0RH70DM,S0RH70DM874G,,https://www.otto.de/p/loewe-loewe-vega-32-led-fernseher-81-cm-32-zoll-3-840-x-2-160-entwickelt-in-deutschland-30-monate-garantie-bei-registrierung-S0RH70DM/,Loewe vega 32 LED-Fernseher,,,Loewe,"1.500,00 €",,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,G,https://i.otto.de/i/otto/fb514d13-5881-4574-937d-034a06bfffa1?$dv_energieetikett$,https://d.otto.de/files/e068f90f-67cd-4816-974f-6ba5fa5ae295.pdf,"{""Diagonale"": ""81 cm/32 Zoll"", ""Bildschirmtechnologie"": ""VA LCD + D-LED"", ""Auflösung"": ""3.840 x 2.160"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,522,522,522,522,organic,True,S0ACQ0XO,S0ACQ0XOWF0O,,https://www.otto.de/p/xgody-mini-beamer-4k-unterstuetzung-1080p-autofokus-projektor-heimkino-lcd-beamer-400-lm-10000-1-3840-x-2160-px-auto-trapezkorrektur-smart-projector-mit-wifi6-bt5-4-180-dreh-S0ACQ0XO/,"XGODY Mini Beamer 4K Unterstützung 1080P Autofokus Projektor, Heimkino LCD-Beamer",,,XGODY,"69,99 €","179,99 €",-61%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,13,4.0,,,,,,
topseller_api,5,436,523,523,523,523,organic,True,S0DG00HF,S0DG00HF9W7R,,https://www.otto.de/p/toshiba-43uv2363da-lcd-led-fernseher-108-cm-43-zoll-4k-ultra-hd-vidaa-smart-tv-hdr-tru-resolution-triple-tuner-vidaa-alexa-faehig-S0DG00HF/,Toshiba 43UV2363DA LCD-LED Fernseher,,,Toshiba,"249,99 €","379,99 €",-34%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,F,https://i.otto.de/i/otto/43aeda61-ab41-5fc6-a993-f455e7e8373c?$dv_energieetikett$,https://d.otto.de/files/9c0c2ba2-1472-5aed-af7e-ef951c1e9563.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,5,436,524,524,524,524,organic,True,S02CG0YT,S02CG0YTUCSQ,,https://www.otto.de/p/dyon-ultimax-43f-ti-led-fernseher-108-cm-43-zoll-full-hd-smart-tv-43-full-hd-smart-tv-samsung-tv-plus-gaming-hub-ciplus-tuner-S02CG0YT/,Dyon Ultimax 43F-TI LED-Fernseher,,,Dyon,"229,99 €","299,99 €",-23%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,1,5.0,E,https://i.otto.de/i/otto/94f44686-6722-556c-b4b6-8df9cef7fc8f?$dv_energieetikett$,https://d.otto.de/files/fbea4db2-591f-56d9-9069-9dae091d3d14.pdf,"{""Diagonale"": ""108 cm/43 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,525,525,525,525,organic,True,S0IEG0KH,S0IEG0KHUQID,,https://www.otto.de/p/xgody-n6-projektor-natives-1080p-beamer-4k-mit-netflix-zertifizierung-beamer-3840-x-2160-px-700-ansi-px-ki-sprachunterstuetzung-autofokus-projektor-fuer-heimkino-S0IEG0KH/,"XGODY N6 Projektor, natives 1080P Beamer 4K Mit Netflix Zertifizierung Beamer",,,XGODY,"109,99 €","399,99 €",-73%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,2,4.5,,,,,,
topseller_api,5,436,526,526,526,526,organic,True,CS0MGV02X,S0QG60GRWOQF,,https://www.otto.de/p/xgimi-mogo-4-mini-beamer-mit-akku-google-tv-netflix-360-staender-portabler-projektor-1920-x1080-1080p-px-lizenziert-von-netflix-integrierter-um-360-verstellbarer-standfuss-CS0MGV02X/,"XGIMI MoGo 4 Mini Beamer mit Akku, Google TV & Netflix, 360° Ständer Portabler Projektor",,,XGIMI,"429,00 €","599,00 €",-28%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,
topseller_api,5,436,527,527,527,527,organic,True,S0FFD0DO,S0FFD0DOQ5CK,,https://www.otto.de/p/toshiba-32lv3f63daz-lcd-led-fernseher-80-cm-32-zoll-full-hd-vidaa-smart-tv-hdr-triple-tuner-bluetooth-works-with-alexa-S0FFD0DO/,Toshiba 32LV3F63DAZ LCD-LED Fernseher,,,Toshiba,"179,99 €","249,99 €",-28%,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,3,4.5,E,https://i.otto.de/i/otto/a4e34391-af5f-5d12-b005-fd01b60d6ee2?$dv_energieetikett$,https://d.otto.de/files/2ff5b660-60bc-5163-bf71-e7717fd1c639.pdf,"{""Diagonale"": ""80 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""VIDAA Smart TV""}",,
topseller_api,5,436,528,528,528,528,sponsored,True,1971749008,1971749009,sponsored,https://www.otto.de/p/sony-kd-65x75wl-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-google-tv-plus-ht-s20r-5-1-kanal-soundbar-1971749008/,Sony KD-65X75WL LED-Fernseher,Gesponsert,Sponsored,Sony,"819,00 €","1.448,00 €",-43%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,6,5.0,F,https://i.otto.de/i/otto/f2ec501f-ff02-5df7-8aa4-1e71a65897d5?$dv_energieetikett$,https://d.otto.de/files/3ba9fa98-deda-5c5f-9f9b-1e36341b2055.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV, Google TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,5,436,529,529,529,529,organic,True,S0OGK0DR,S0OGK0DRC57C,,https://www.otto.de/p/cello-c24tzr-voy-led-fernseher-60-96-cm-24-zoll-hd-ready-smart-tv-wlan-5g-router-integriert-intern-verbaute-lte-antennen-pitch-perfect-sound-samsung-gaming-hub-S0OGK0DR/,Cello C24TZR-VOY LED-Fernseher,,,Cello,"599,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/1c9171fd-49ee-4c5a-9559-e59ad80c4ba3?$dv_energieetikett$,https://d.otto.de/files/3fb54513-87e9-4ee7-9ad7-1e2ce8076a2e.pdf,"{""Diagonale"": ""60,96 cm/24 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""HD-Ready"", ""Internetfähigkeit"": ""Smart‑TV, WLAN, 5G‑Router integriert"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,530,530,530,530,organic,True,S0UDL0C3,S0UDL0C39H0J,,https://www.otto.de/p/blingbin-tv-schrank-fuer-50-59-zoll-tv-moebel-1er-set-1-st-tv-schranktisch-mit-2-tueren-und-2-offenen-faechern-160-5-x-35-5-x-45-cm-S0UDL0C3/,"BlingBin TV-Schrank Für 50-59 Zoll, TV-Möbel",,,BlingBin,"159,99 €","299,99 €",-47%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,,,,,,
topseller_api,5,436,531,531,531,531,organic,True,S0AGL0PU,S0AGL0PUDSE5,,https://www.otto.de/p/cello-ctrav-32tzf-led-fernseher-81-cm-32-zoll-full-hd-smart-tv-lan-rj45-wlan-triple-tuner-dvb-s2-t2-c-smart-tizen-os-powered-by-samsung-S0AGL0PU/,Cello CTrav-32TZF LED-Fernseher,,,Cello,"349,99 €",,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,,,E,https://i.otto.de/i/otto/24439540-463a-4652-870f-dbe453caaed5?$dv_energieetikett$,https://d.otto.de/files/702579fc-8711-4f2f-9609-a60fa016050e.pdf,"{""Diagonale"": ""81 cm/32 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""Smart TV, LAN (RJ45), WLAN"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,532,532,532,532,organic,True,S0WG30N0,S0WG30N0WD1Z,,https://www.otto.de/p/telefunken-d65q920b2cw-qled-fernseher-164-cm-65-zoll-4k-ultra-hd-vidaa-smart-tv-vidaa-smart-tv-hdr-dolby-vision-triple-tuner-6-monate-hd-S0WG30N0/,Telefunken D65Q920B2CW QLED-Fernseher,,,Telefunken,"440,04 €","699,99 €",-37%,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,D,https://i.otto.de/i/otto/4a93b8f9-376f-5cf2-8df6-580ec50e26ad?$dv_energieetikett$,https://d.otto.de/files/9ffb5a17-9e98-5610-a28f-3857926b69ed.pdf,"{""Diagonale"": ""164 cm/65 Zoll"", ""Bildschirmtechnologie"": ""QLED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""50 Hz""}",,
topseller_api,5,436,533,533,533,533,organic,True,2022351577,2022351578,,https://www.otto.de/p/philips-75mled810-12-qled-mini-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-p5-perfect-picture-engine-hdr10plus-dolby-atmos-alexa-intergriert-2022351577/,Philips 75MLED810/12 QLED Mini LED-Fernseher,,,Philips,"799,00 €","1.899,00 €",-58%,nur für kurze Zeit,Only for a short time,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,3,2.5,F,https://i.otto.de/i/otto/0b16f689-863d-5489-97a1-15f35c50a9d4?$dv_energieetikett$,https://d.otto.de/files/f35f9aa0-fc15-51ad-b4e1-ce3de1ff80eb.pdf,"{""Diagonale"": ""189 cm/75 Zoll"", ""Bildschirmtechnologie"": ""QLED Mini LED"", ""Auflösung"": ""4K Ultra HD"", ""Internetfähigkeit"": ""Smart-TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,534,534,534,534,organic,True,S0MGR0FS,S0MGR0FS6BJR,,https://www.otto.de/p/smart-tech-40fv02v-led-fernseher-100-cm-40-zoll-full-hd-vidaa-smart-tv-vidaa-smart-tv-bluetooth-triple-tuner-S0MGR0FS/,Smart Tech 40FV02V LED-Fernseher,,,Smart Tech,"189,99 €","289,00 €",-34%,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,E,https://i.otto.de/i/otto/1a353cf1-460e-5226-adc5-18d38122f0a8?$dv_energieetikett$,https://d.otto.de/files/7f24056d-6ce7-5377-b26f-7dbc34bc4015.pdf,"{""Diagonale"": ""100 cm/40 Zoll"", ""Bildschirmtechnologie"": ""LED"", ""Auflösung"": ""Full HD"", ""Internetfähigkeit"": ""VIDAA Smart TV"", ""Bildwiederholfrequenz"": ""60 Hz""}",,
topseller_api,5,436,535,535,535,535,organic,True,S02H00R7,S02H00R7RYL6,,https://www.otto.de/p/zoomcat-beamer-4k-mit-autofokus-netflix-zertifizierung-wifi-6-bluetooth-5-3-beamer-3840x2160-px-native-1080p-700-ansi-auto-hindernisvermeidung-android-13-projektor-S02H00R7/,"ZOOMCAT Beamer 4K mit Autofokus & Netflix Zertifizierung, Wifi 6 Bluetooth 5.3 Beamer",,,ZOOMCAT,"179,99 €","399,99 €",-55%,Nur für kurze Zeit,Only for a short time,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,16,5.0,,,,,,
