source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,classify_reason,is_target
topseller_api,5,436,541,541,541,541,organic,True,C1513821462,1513821600,,https://www.otto.de/p/thomas-kuechenmaschine-776203-2800-w-edelstahl-gehaeuse-fuer-langlebigkeit-C1513821462/,Thomas Wäscheschleuder CENTRI 776 SEK INOX,,,Thomas,"232,29 €","299,95 €",-23%,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,13,4.0,,,,,,,,,exclude_keyword:wäscheschleuder,False
topseller_api,5,436,543,543,543,543,organic,True,S08420PP,S08420PPRZN6,,https://www.otto.de/p/vioks-druckfeder-ersatz-fuer-miele-4176890-1-st-zugfeder-fuer-bottich-waschmaschine-S08420PP/,VIOKS Druckfeder Ersatz für Miele 4176890,,,VIOKS,"12,20 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,4.0,,,,,,,,,exclude_keyword:ersatz,False
topseller_api,5,436,544,544,544,544,sponsored,True,S0UG102T,S0UG102TSI70,sponsored,https://www.otto.de/p/raumhirsch-furniture-waschmaschinenumbauschrank-fuer-zwei-geraete-stabiler-waschmaschinenschrank-waschmaschinenschrank-fuer-trockner-und-waschmaschine-ueberbauschrank-S0UG102T/,Raumhirsch Furniture Waschmaschinenumbauschrank für zwei Geräte – stabiler Waschmaschinenschrank,Gesponsert,Sponsored,Raumhirsch Furniture,"169,90 €","279,00 €",-39%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,2,4.5,,,,,,,,,"exclude_keyword:schrank,umbau",False
topseller_api,5,436,549,549,549,549,organic,True,S0RCN035,S0RCN0351K0S,,https://www.otto.de/p/tecuro-ablaufrohr-ablauf-doppelanschluss-fuer-2-x-waschmaschine-und-oder-trockner-wandanschluss-o-32-mm-S0RCN035/,tecuro Ablaufrohr Ablauf-Doppelanschluss für 2 x Waschmaschine und/oder Trockner,,,tecuro,"11,15 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,6,5.0,,,,,,,,,exclude_keyword:anschluss,False
topseller_api,5,436,551,551,551,551,organic,True,S0A410BI,S0A410BIEO0E,,https://www.otto.de/p/vioks-ablaufschlauch-abwasserschlauch-19-22-mmo-verlaengerung-zubehoer-fuer-waschmaschine-geschirrspueler-universal-flexibel-1-5-2-2-5-3-4-meter-S0A410BI/,VIOKS Ablaufschlauch Abwasserschlauch 19/22 mmØ Verlängerung,,,VIOKS,"10,73 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,8,5.0,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,5,436,554,554,554,554,organic,True,CS01A40RK,S01A40RK7EY3,,https://www.otto.de/p/systafex-anti-rutsch-pad-anti-vibrations-gummimatte-unterlegmatte-60x60-cm-fuer-haushaltsgeraete-1-st-vibrationsabsorbierend-CS01A40RK/,Nedis Dämpfer WAAM110BK,,,Nedis,"19,99 €",,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,1,5.0,,,,,,,,,missing_ldy_keyword,False
topseller_api,5,436,555,555,555,555,organic,True,S04G30Y4,S04G30Y41OBN,,https://www.otto.de/p/spreadshirt-t-shirt-waschmaschine-kostuemersatz-fasching-karneval-maenner-t-shirt-1-tlg-S04G30Y4/,Spreadshirt T-Shirt Waschmaschine Kostümersatz Fasching Karneval Männer T-Shirt,,,Spreadshirt,"22,99 €",,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,,,,,,,,,exclude_keyword:ersatz,False
topseller_api,5,436,556,556,556,556,organic,True,S0R9Q0CP,S0R9Q0CPKXDW,,https://www.otto.de/p/adler-europe-waescheschleuder-ad-8051-tragbare-mini-waschmaschine-mit-schleuderfunktion-3-kg-camping-ferienwohnung-kleine-wohnung-blau-weiss-S0R9Q0CP/,ADLER EUROPE Wäscheschleuder AD 8051 tragbare Mini Waschmaschine mit Schleuderfunktion,,,ADLER EUROPE,"66,90 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,7,2.5,,,,,,,,,"exclude_keyword:wäscheschleuder,schleuderfunktion",False
topseller_api,5,436,561,561,561,561,organic,True,S07CN0VP,S07CN0VPEW4O,,https://www.otto.de/p/tecuro-schlauch-zulaufschlauch-fuer-waschmaschine-geschirrspueler-S07CN0VP/,tecuro Schlauch Zulaufschlauch für Waschmaschine Geschirrspüler,,,tecuro,"3,78 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,3,3.5,,,,,,,,,exclude_keyword:schlauch,False
topseller_api,5,436,562,562,562,562,organic,True,S0X8S0I9,S0X8S0I91APA,,https://www.otto.de/p/clp-waschmaschinenuntergestell-tampa-2er-untergestell-mit-ablage-S0X8S0I9/,CLP Waschmaschinenuntergestell Tampa,,,CLP,"94,90 €","196,90 €",-52%,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,2,4.0,,,,,,,,,"exclude_keyword:untergestell,gestell",False
topseller_api,5,436,564,564,564,564,organic,True,S08220LM,S08220LMFYI6,,https://www.otto.de/p/eyepower-zulaufschlauch-2-m-kaltwasserschlauch-fuer-waschmaschine-und-spuelmaschine-3-4-zoll-waschmaschinenschlauch-geschirrspueler-schlauch-wasseranschluss-kueche-S08220LM/,eyepower Zulaufschlauch 2 m Kaltwasserschlauch für Waschmaschine und Spülmaschine - 3/4 Zoll,,,eyepower,"14,99 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,,,,,,,,,exclude_keyword:schlauch,False
