source,listing_area,page_number,page_offset,row_index,display_rank,local_display_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,product_id_numeric,variation_id,best_variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,source_api_product_name,organic_rank,sponsored_rank,retailer_sku_name_without_brand,retailer_sku_name_shortened,canonical_url,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,price_sale_flag,price_is_starting_price,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,delivery_availability_state,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,image_url,brand,pbk,top_info_diagonal,top_info_screen_technology,top_info_resolution,top_info_refresh_rate,otto_up,sku_status_raw,sku_status
topseller_api,everglades/products + crocotile/tile/data,1,0,59,59,59,59,organic,api_enriched,True,False,True,,C1582142828,1582142828,1582142829,1582142829,59,59,,https://www.otto.de/p/hama-tv-wandhalterung-halterung-schwenkbar-neigbar-48-122-cm-19-48-bis-48-zoll-max-20-kg-C1582142828/?variationId=1582142829,"Hama TV-Wandhalterung Halterung, schwenkbar, neigbar 48 - 122 cm (19"" - 48), (bis 48 Zoll, max. 20 kg)","Hama TV-Wandhalterung Halterung, schwenkbar, neigbar 48 - 122 cm (19"" - 48), (bis 48 Zoll, max. 20 kg)",50,,"TV-Wandhalterung Halterung, schwenkbar, neigbar 48 - 122 cm (19"" - 48), (bis 48 Zoll, max. 20 kg)","TV-Wandhalterung Halterung, schwenkbar, neigbar 48 - 122 cm (19"" - 48)",https://www.otto.de/p/hama-tv-wandhalterung-halterung-schwenkbar-neigbar-48-122-cm-19-48-bis-48-zoll-max-20-kg-C1582142828/,"24,95 €","32,99 €",-24%,"24,95 €","32,99 €",-24%,True,False,Sehr beliebt,Very popular,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,AVAILABLE,951,4.5,,,,https://i.otto.de/i/otto/4e0fcf1a-b362-56dd-a4e4-90556d123b2b?$responsive_ft2$,Hama,Gerätehalterungen,,,,,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,60,60,60,60,organic,api_enriched,True,False,True,S06J4047C4J,S06J4047,S06J4047,SA1UKZ3GKCLD,SA1UKZ3GKCLD,60,60,,https://www.otto.de/p/medion-md840001-lcd-led-fernseher-100-3-cm-40-zoll-1080p-full-hd-pay-tv-dvd-laufwerk-ciplus-media-player-S06J4047/?variationId=SA1UKZ3GKCLD,"Medion® MD819001 LCD-LED Fernseher (47 cm/19 Zoll, 720p HD Ready, Pay-TV, 60Hz, E8192501)","Medion® MD819001 LCD-LED Fernseher (47 cm/19 Zoll, 720p HD Ready, Pay-TV, 60Hz, E8192501)",51,,"MD819001 LCD-LED Fernseher (47 cm/19 Zoll, 720p HD Ready, Pay-TV, 60Hz, E8192501)",MD819001 LCD-LED Fernseher,https://www.otto.de/p/medion-md840001-lcd-led-fernseher-100-3-cm-40-zoll-1080p-full-hd-pay-tv-dvd-laufwerk-ciplus-media-player-S06J4047/,"129,95 €","169,95 €",-24%,"129,95 €","169,95 €",-24%,True,False,,,,,lieferbar - in  6-8 Werktagen bei dir,lieferbar - in  6-8 Werktagen bei dir,AVAILABLE,5,4.0,E,https://i.otto.de/i/otto/f090f07b-4bfb-5f49-9554-8187df956758?$dv_energieetikett$,https://d.otto.de/files/abdd4a51-b0fa-5130-a70f-c6f20b369be3.pdf,https://i.otto.de/i/otto/228e54de-4059-5e28-8c7b-659b75ae2105?$responsive_ft2$,Medion®,Fernseher,47 cm/19 Zoll,LED LCD,720p HD Ready,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,61,61,61,61,organic,api_enriched,True,False,True,53088944,C1970617890,1970617890,1970617891,1970617891,61,61,,https://www.otto.de/p/philips-32pfs6900-12-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-ambilight-pixel-plus-hd-hdr10-hlg-dolby-audio-vocal-boost-C1970617890/?variationId=1970617891,"Philips 32PFS6900/12 LED-Fernseher (80 cm/32 Zoll, Full HD, Smart-TV, Ambilight, Pixel Plus HD, HDR10 & HLG, Dolby Audio, Vocal Boost)","Philips 32PFS6900/12 LED-Fernseher (80 cm/32 Zoll, Full HD, Smart-TV, Ambilight, Pixel Plus HD, HDR10 & HLG, Dolby Audio, Vocal Boost)",52,,"32PFS6900/12 LED-Fernseher (80 cm/32 Zoll, Full HD, Smart-TV, Ambilight, Pixel Plus HD, HDR10 & HLG, Dolby Audio, Vocal Boost)",32PFS6900/12 LED-Fernseher,https://www.otto.de/p/philips-32pfs6900-12-led-fernseher-80-cm-32-zoll-full-hd-smart-tv-ambilight-pixel-plus-hd-hdr10-hlg-dolby-audio-vocal-boost-C1970617890/,"199,00 €","499,00 €",-60%,"199,00 €","499,00 €",-60%,True,True,Sehr beliebt,Very popular,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,28,4.0,F,https://i.otto.de/i/otto/dd18a621-7871-5b66-852e-5f6936237bd9?$dv_energieetikett$,https://d.otto.de/files/430e1f24-f437-5a6b-a99b-a428d01be231.pdf,https://i.otto.de/i/otto/b62dd988-c890-5cdb-be1d-0e47ca2a1622?$responsive_ft2$,Philips,Fernseher,80 cm/32 Zoll,LED,Full HD,60 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,62,62,62,62,organic,api_enriched,True,False,True,S09FI0PL,C1968874000,1968874000,S09FI0PL94UY,S09FI0PL94UY,62,62,,https://www.otto.de/p/lg-65ua73006la-led-fernseher-65-zoll-uhd-ja-uhd-aufloesung-fuer-scharfe-bilder-C1968874000/?variationId=S09FI0PL94UY,"LG 65UA73006LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)","LG 65UA73006LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",53,,"65UA73006LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",65UA73006LA LED-Fernseher,https://www.otto.de/p/lg-65ua73006la-led-fernseher-65-zoll-uhd-ja-uhd-aufloesung-fuer-scharfe-bilder-C1968874000/,"860,90 €",,,"860,90 €",,,False,False,,,,,lieferbar - in  7-9 Werktagen bei dir,lieferbar - in  7-9 Werktagen bei dir,AVAILABLE,189,4.5,F,https://i.otto.de/i/otto/1d9dc3aa-07b1-5fe9-be22-4ac191397c11?$dv_energieetikett$,https://d.otto.de/files/4b46b966-d797-5914-8861-386c501796f3.pdf,https://i.otto.de/i/otto/21bf731c-6c36-5496-875a-1e7959cb701a?$responsive_ft2$,LG,Fernseher,164 cm/65 Zoll,Edge-LED,4K Ultra HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,63,63,63,63,organic,api_enriched,True,False,True,S0OG10BH,C1968873878,1968873878,S0OG10BHKKQI,S0OG10BHKKQI,63,63,,https://www.otto.de/p/lg-65ua75006la-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1968873878/?variationId=S0OG10BHKKQI,"LG 65UA75006LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)","LG 65UA75006LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",54,,"65UA75006LA LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV)",65UA75006LA LED-Fernseher,https://www.otto.de/p/lg-65ua75006la-led-fernseher-164-cm-65-zoll-4k-ultra-hd-smart-tv-C1968873878/,"526,49 €",,,"526,49 €",,,False,False,,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,AVAILABLE,11,4.0,F,https://i.otto.de/i/otto/51ffe20e-7172-519f-98d5-986ba1f78f06?$dv_energieetikett$,https://d.otto.de/files/10afc33e-a156-56a5-ba56-73a723d886ce.pdf,https://i.otto.de/i/otto/04d203c0-5515-56f2-9698-fd21b8e9d7b2?$responsive_ft2$,LG,Fernseher,164 cm/65 Zoll,Edge-LED,4K Ultra HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,64,64,64,64,sponsored,api_enriched,True,False,True,44010563,1975568020,1975568020,1975568021,1975568021,64,64,sponsored,https://www.otto.de/p/samsung-gq65q7faau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975568020/?variationId=1975568021,"Samsung GQ65Q7FAAU QLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)","GQ65Q7FAAU QLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",,10,"GQ65Q7FAAU QLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",GQ65Q7FAAU QLED-Fernseher,https://www.otto.de/p/samsung-gq65q7faau-qled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975568020/,"579,00 €","1.099,00 €",-47%,"579,00 €","1.099,00 €",-47%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,32,5.0,G,https://i.otto.de/i/otto/d6aff81b-8a8f-5048-a8dd-14815899725e?$dv_energieetikett$,https://d.otto.de/files/25bd225e-930e-5aa2-81c9-91507592eebe.pdf,https://i.otto.de/i/otto/2e77dad1-4c18-5cbc-9e77-b908dffc3a41?$responsive_ft2$,Samsung,Fernseher,163 cm/65 Zoll,QLED,4K Ultra HD,50 Hz,False,Gesponsert,Sponsored
topseller_api,everglades/products + crocotile/tile/data,1,0,65,65,65,65,organic,api_enriched,True,False,True,S0TJ00HE,S0TJ00HE,S0TJ00HE,S97U9DQK4PIM,S97U9DQK4PIM,65,65,,https://www.otto.de/p/jtc-24-jtcsq40f39405g-qled-fernseher-100-cm-40-zoll-full-hd-smart-tv-google-tv-40-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S0TJ00HE/?variationId=S97U9DQK4PIM,"JTC-24 JTCSQ40F39405G QLED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV, Google TV, 40 Zoll, QLED, Android TV, Sprachsteuerung, Triple Tuner, Bluetooth)","JTC-24 JTCSQ40F39405G QLED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV, Google TV, 40 Zoll, QLED, Android TV, Sprachsteuerung, Triple Tuner, Bluetooth)",55,,"JTCSQ40F39405G QLED-Fernseher (100 cm/40 Zoll, Full HD, Smart-TV, Google TV, 40 Zoll, QLED, Android TV, Sprachsteuerung, Triple Tuner, Bluetooth)",JTCSQ40F39405G QLED-Fernseher,https://www.otto.de/p/jtc-24-jtcsq40f39405g-qled-fernseher-100-cm-40-zoll-full-hd-smart-tv-google-tv-40-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S0TJ00HE/,"178,50 €","399,00 €",-55%,"178,50 €","399,00 €",-55%,True,False,,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,AVAILABLE,1,5.0,E,https://i.otto.de/i/otto/7521591d-f4c1-42af-b268-6c0a8f251d51?$dv_energieetikett$,https://d.otto.de/files/850e8655-2d24-4314-baff-b01fb72bc0fa.pdf,https://i.otto.de/i/otto/333aad32-b698-4a3b-b5ed-4281b6ff062f?$responsive_ft2$,JTC-24,Fernseher,100 cm/40 Zoll,QLED,Full HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,66,66,66,66,organic,api_enriched,True,False,True,98502912,1975567989,1975567989,1975567990,1975567990,66,66,,https://www.otto.de/p/samsung-gq75q8faau-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-quantum-hdrplus-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567989/?variationId=1975567990,"Samsung GQ75Q8FAAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR+, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)","Samsung GQ75Q8FAAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR+, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",56,,"GQ75Q8FAAU QLED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR+, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",GQ75Q8FAAU QLED-Fernseher,https://www.otto.de/p/samsung-gq75q8faau-qled-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-quantum-hdrplus-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567989/,"849,00 €","2.099,00 €",-60%,"849,00 €","2.099,00 €",-60%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,11,4.5,D,https://i.otto.de/i/otto/d03234e6-6e57-5395-a9e9-787cfda5ff23?$dv_energieetikett$,https://d.otto.de/files/dca01b6e-8858-5b3b-b949-0b4e58f27623.pdf,https://i.otto.de/i/otto/33113e9f-7fa3-51ec-af19-a571b6dc1ead?$responsive_ft2$,Samsung,Fernseher,189 cm/75 Zoll,QLED,4K Ultra HD,50 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,67,67,67,67,organic,api_enriched,True,False,True,49699520,C2042293620,2042293620,2042293621,2042293621,67,67,,https://www.otto.de/p/toshiba-50uv1563dd-dled-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-C2042293620/?variationId=2042293621,"Toshiba 50UV1563DD DLED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV)","Toshiba 50UV1563DD DLED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV)",57,,"50UV1563DD DLED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV)",50UV1563DD DLED-Fernseher,https://www.otto.de/p/toshiba-50uv1563dd-dled-fernseher-126-cm-50-zoll-4k-ultra-hd-smart-tv-C2042293620/,"280,13 €","599,00 €",-53%,"280,13 €","599,00 €",-53%,True,False,,,,,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,,,D,https://i.otto.de/i/otto/8873850a-124c-5c3f-b5ee-7746d7a281b5?$dv_energieetikett$,https://d.otto.de/files/6a7fcfa1-ba1f-5df7-a0a8-a8a7fc095f64.pdf,https://i.otto.de/i/otto/7b857c2d-5067-51d9-9125-f99afea4181b?$responsive_ft2$,Toshiba,Fernseher,126 cm/50 Zoll,D-LED,4K Ultra HD,50 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,68,68,68,68,organic,api_enriched,True,False,True,,S0PFU03G,S0PFU03G,S0PFU03G6BCE,S0PFU03G6BCE,68,68,,https://www.otto.de/p/etoe-starfish-plus-google-tv-1080p-projektor-mit-nachttischlampe-lcd-beamer-3000-1-1920-1080-px-140-drehung-automatische-trapezkorrektur-integriertes-chromecast-S0PFU03G/?variationId=S0PFU03G6BCE,"ETOE Starfish plus Google TV 1080P Projektor mit Nachttischlampe LCD-Beamer (3000:1, 1920×1080 px, 140°-Drehung, automatische Trapezkorrektur, integriertes Chromecast)","ETOE Starfish plus Google TV 1080P Projektor mit Nachttischlampe LCD-Beamer (3000:1, 1920×1080 px, 140°-Drehung, automatische Trapezkorrektur, integriertes Chromecast)",58,,"Starfish plus Google TV 1080P Projektor mit Nachttischlampe LCD-Beamer (3000:1, 1920×1080 px, 140°-Drehung, automatische Trapezkorrektur, integriertes Chromecast)",Starfish plus Google TV 1080P Projektor mit Nachttischlampe LCD-Beamer,https://www.otto.de/p/etoe-starfish-plus-google-tv-1080p-projektor-mit-nachttischlampe-lcd-beamer-3000-1-1920-1080-px-140-drehung-automatische-trapezkorrektur-integriertes-chromecast-S0PFU03G/,"169,00 €","389,00 €",-57%,"169,00 €","389,00 €",-57%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/c5339577-d2dd-409a-ae26-45dd3758991e?$responsive_ft2$,ETOE,Beamer,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,69,69,69,69,organic,api_enriched,True,False,True,S0EB503F,C1832845834,1832845834,S0EB503F7K2Q,S0EB503F7K2Q,69,69,,https://www.otto.de/p/hisense-65e6nt-dled-fernseher-164-00-cm-65-zoll-vidaa-u7-6-game-mode-plus-sprachassistenten-uhd-ai-upscaler-C1832845834/?variationId=S0EB503F7K2Q,"Hisense 65E6NT LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)","Hisense 65E6NT LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",59,,"65E6NT LED-Fernseher (164 cm/65 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",65E6NT LED-Fernseher,https://www.otto.de/p/hisense-65e6nt-dled-fernseher-164-00-cm-65-zoll-vidaa-u7-6-game-mode-plus-sprachassistenten-uhd-ai-upscaler-C1832845834/,"549,06 €","799,00 €",-31%,"549,06 €","799,00 €",-31%,True,True,,,,,lieferbar - in  7-9 Werktagen bei dir,lieferbar - in  7-9 Werktagen bei dir,AVAILABLE,176,5.0,E,https://i.otto.de/i/otto/b2766863-c9e3-5d54-9ff1-0ddca579367a?$dv_energieetikett$,https://d.otto.de/files/6505d394-1d6e-51ad-8add-affc1ac8303c.pdf,https://i.otto.de/i/otto/f1fe178b-01a1-5b99-97ba-aafccbd49902?$responsive_ft2$,Hisense,Fernseher,164 cm/65 Zoll,D-LED,4K Ultra HD,60 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,70,70,70,70,organic,api_enriched,True,False,True,27060267,1975567561,1975567561,1975567562,1975567562,70,70,,https://www.otto.de/p/samsung-gq50q7faau-qled-fernseher-125-cm-50-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567561/?variationId=1975567562,"Samsung GQ50Q7FAAU QLED-Fernseher (125 cm/50 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)","Samsung GQ50Q7FAAU QLED-Fernseher (125 cm/50 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",60,,"GQ50Q7FAAU QLED-Fernseher (125 cm/50 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",GQ50Q7FAAU QLED-Fernseher,https://www.otto.de/p/samsung-gq50q7faau-qled-fernseher-125-cm-50-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567561/,"379,00 €","749,00 €",-49%,"379,00 €","749,00 €",-49%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - am nächsten Werktag bei dir,Available - at your door the next working day,AVAILABLE,36,4.5,G,https://i.otto.de/i/otto/9d6c8595-4404-5a9d-aa29-4ed81ca6aaed?$dv_energieetikett$,https://d.otto.de/files/bd4ece29-d7ec-5259-9686-9affff2ce560.pdf,https://i.otto.de/i/otto/219f0c5f-0839-5b80-9078-c94cbe5d4b75?$responsive_ft2$,Samsung,Fernseher,125 cm/50 Zoll,QLED,4K Ultra HD,50 Hz,True,,
topseller_api,everglades/products + crocotile/tile/data,1,0,71,71,71,71,organic,api_enriched,True,False,True,S0WBW0UA,S0WBW0UA,S0WBW0UA,S0WBW0UA5ZDG,S0WBW0UA5ZDG,71,71,,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-telefunken-rc4875-rc-4875-fernseher-fernbedienung-S0WBW0UA/?variationId=S0WBW0UA5ZDG,Alltro Ersatz TV Fernbedienung für Telefunken RC4875 / RC-4875 / Fernseher Fernbedienung,Alltro Ersatz TV Fernbedienung für Telefunken RC4875 / RC-4875 / Fernseher Fernbedienung,61,,Ersatz TV Fernbedienung für Telefunken RC4875 / RC-4875 / Fernseher Fernbedienung,Ersatz TV Fernbedienung für Telefunken RC4875 / RC-4875 / Fernseher Fernbedienung,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-telefunken-rc4875-rc-4875-fernseher-fernbedienung-S0WBW0UA/,"11,95 €","14,95 €",-20%,"11,95 €","14,95 €",-20%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,8,4.0,,,,https://i.otto.de/i/otto/26ebf39a-f037-49a6-97f2-980e79885532?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,72,72,72,72,sponsored,api_enriched,True,False,True,70673617,1975567645,1975567645,1975567647,1975567647,72,72,sponsored,https://www.otto.de/p/samsung-gu75u8079fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567645/?variationId=1975567647,"Samsung GU75U8079FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)","GU75U8079FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,11,"GU75U8079FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",GU75U8079FU LED-Fernseher,https://www.otto.de/p/samsung-gu75u8079fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567645/,"689,00 €","1.399,00 €",-51%,"689,00 €","1.399,00 €",-51%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,10,4.5,G,https://i.otto.de/i/otto/4abfc758-4f85-5935-a186-89f5ff3ceaac?$dv_energieetikett$,https://d.otto.de/files/0129f418-6759-5c06-a26e-152a4115e8d3.pdf,https://i.otto.de/i/otto/ad10c346-7b5d-53de-9c0c-9b1af25d5b7f?$responsive_ft2$,Samsung,Fernseher,189 cm/75 Zoll,LED,4K Ultra HD,50 Hz,False,Gesponsert,Sponsored
topseller_api,everglades/products + crocotile/tile/data,1,0,73,73,73,73,organic,api_enriched,True,False,True,11836422,1723522817,1723522817,1723522818,1723522818,73,73,,https://www.otto.de/p/sony-kd-85x80l-led-fernseher-215-cm-85-zoll-4k-ultra-hd-smart-tv-google-tv-hdr-x1-prozessor-bravia-core-triluminos-pro-hdmi-2-1-gaming-menue-1723522817/?variationId=1723522818,"Sony KD-85X80L LED-Fernseher (215 cm/85 Zoll, 4K Ultra HD, Smart-TV, Google TV, HDR, X1-Prozessor, BRAVIA CORE, Triluminos Pro, HDMI 2.1, Gaming-Menü)","Sony KD-85X80L LED-Fernseher (215 cm/85 Zoll, 4K Ultra HD, Smart-TV, Google TV, HDR, X1-Prozessor, BRAVIA CORE, Triluminos Pro, HDMI 2.1, Gaming-Menü)",62,,"KD-85X80L LED-Fernseher (215 cm/85 Zoll, 4K Ultra HD, Smart-TV, Google TV, HDR, X1-Prozessor, BRAVIA CORE, Triluminos Pro, HDMI 2.1, Gaming-Menü)",KD-85X80L LED-Fernseher,https://www.otto.de/p/sony-kd-85x80l-led-fernseher-215-cm-85-zoll-4k-ultra-hd-smart-tv-google-tv-hdr-x1-prozessor-bravia-core-triluminos-pro-hdmi-2-1-gaming-menue-1723522817/,"999,00 €","2.499,00 €",-60%,"999,00 €","2.499,00 €",-60%,True,False,Sehr beliebt,Very popular,nur für kurze Zeit,Only for a short time,lieferbar - in 1-2 Werktagen bei dir,Available - at your door in 1-2 working days,AVAILABLE,23,5.0,F,https://i.otto.de/i/otto/fd9c794f-b3da-534a-b429-cf63d4ed740a?$dv_energieetikett$,https://d.otto.de/files/07c97f4d-c91b-5c8b-9b80-462f725bc08c.pdf,https://i.otto.de/i/otto/b0890ce6-b31f-5bf1-a95a-f2f3b0eb8ef9?$responsive_ft2$,Sony,Fernseher,215 cm/85 Zoll,LED,4K Ultra HD,50 Hz,False,,
topseller_api,everglades/products + crocotile/tile/data,1,0,74,74,74,74,organic,api_enriched,True,False,True,S07IZ0D9UKJ,S07IZ0D9,S07IZ0D9,S0TFK0DD94ZX,S0TFK0DD94ZX,74,74,,https://www.otto.de/p/chiq-l40ft-led-fernseher-100-cm-40-zoll-full-hd-1920-1080-android-tv-smart-tv-google-tv-hdr-10-dolby-audio-dbx-tv-google-tv-os-mit-10-000plus-apps-S07IZ0D9/?variationId=S0TFK0DD94ZX,"CHiQ LF32FT LED-Fernseher (80 cm/32 Zoll, Full HD(1920*1080), Android TV, Smart-TV, Google TV, HDR 10, Dolby Audio & dbx-tv, Google TV OS mit 10.000+ Apps)","CHiQ LF32FT LED-Fernseher (80 cm/32 Zoll, Full HD(1920*1080), Android TV, Smart-TV, Google TV, HDR 10, Dolby Audio & dbx-tv, Google TV OS mit 10.000+ Apps)",63,,"LF32FT LED-Fernseher (80 cm/32 Zoll, Full HD(1920*1080), Android TV, Smart-TV, Google TV, HDR 10, Dolby Audio & dbx-tv, Google TV OS mit 10.000+ Apps)",LF32FT LED-Fernseher,https://www.otto.de/p/chiq-l40ft-led-fernseher-100-cm-40-zoll-full-hd-1920-1080-android-tv-smart-tv-google-tv-hdr-10-dolby-audio-dbx-tv-google-tv-os-mit-10-000plus-apps-S07IZ0D9/,"159,99 €","229,99 €",-30%,"159,99 €","229,99 €",-30%,True,True,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,1,5.0,E,https://i.otto.de/i/otto/80673a21-7d17-44a1-b663-65a3a5deac66?$dv_energieetikett$,https://d.otto.de/files/96171c80-453a-411c-a1dd-29dc6ffe39bd.pdf,https://i.otto.de/i/otto/b12cc9ff-ae1e-4ac9-aefa-d1346b658234?$responsive_ft2$,CHiQ,Fernseher,80 cm/32 Zoll,LED,Full HD(1920*1080),60 Hz,False,,
