source,listing_area,page_number,page_offset,row_index,display_rank,local_display_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,product_id_numeric,variation_id,best_variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,source_api_product_name,organic_rank,sponsored_rank,retailer_sku_name_without_brand,retailer_sku_name_shortened,canonical_url,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,price_sale_flag,price_is_starting_price,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,delivery_availability_raw,delivery_availability,delivery_availability_state,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,image_url,brand,pbk,top_info_diagonal,top_info_screen_technology,top_info_resolution,top_info_refresh_rate,otto_up,sku_status_raw,sku_status,tv_filter_reason,is_tv_sku
topseller_api,everglades/products + crocotile/tile/data,3,218,299,299,59,299,organic,api_enriched,True,False,True,S0JC50IY,S0JC50IY,S0JC50IY,S0JC50IYEX8Z,S0JC50IYEX8Z,299,59,,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-ok-tv-ole-328w-d4-ole-398b-d4-ole-398b-d4s-S0JC50IY/?variationId=S0JC50IYEX8Z,Alltro Ersatz TV Fernbedienung (für OK TV / OLE 328W D4 / OLE 398B-D4 / OLE 398B-D4S),Alltro Ersatz TV Fernbedienung (für OK TV / OLE 328W D4 / OLE 398B-D4 / OLE 398B-D4S),268,,Ersatz TV Fernbedienung (für OK TV / OLE 328W D4 / OLE 398B-D4 / OLE 398B-D4S),Ersatz TV Fernbedienung,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-ok-tv-ole-328w-d4-ole-398b-d4-ole-398b-d4s-S0JC50IY/,"12,95 €","14,95 €",-13%,"12,95 €","14,95 €",-13%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/2abb13e8-29ee-4025-b833-33602f81f2ba?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,302,302,62,302,organic,api_enriched,True,False,True,,S0B7N07A,S0B7N07A,S0B7N07AJ5RI,S0B7N07AJ5RI,302,62,,https://www.otto.de/p/sonni-tv-schrank-schwarzer-wandhalter-minimalistischer-tv-staender-mit-led-beleuchtung-S0B7N07A/?variationId=S0B7N07AJ5RI,SONNI TV-Schrank Schwarzer Wandhalter Minimalistischer TV-Ständer mit LED-Beleuchtung,SONNI TV-Schrank Schwarzer Wandhalter Minimalistischer TV-Ständer mit LED-Beleuchtung,271,,TV-Schrank Schwarzer Wandhalter Minimalistischer TV-Ständer mit LED-Beleuchtung,TV-Schrank Schwarzer Wandhalter Minimalistischer TV-Ständer mit LED-Beleuchtung,https://www.otto.de/p/sonni-tv-schrank-schwarzer-wandhalter-minimalistischer-tv-staender-mit-led-beleuchtung-S0B7N07A/,"99,99 €","235,99 €",-58%,"99,99 €","235,99 €",-58%,True,False,,,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,AVAILABLE,9,3.5,,,,https://i.otto.de/i/otto/2795b8f3-0ff0-4b6d-8db9-f6195e0911d3?$responsive_ft2$,SONNI,Schränke,,,,,False,,,"exclude_keyword:wandhalter,tv-schrank,schrank,tv-ständer,ständer,beleuchtung",False
topseller_api,everglades/products + crocotile/tile/data,3,218,305,305,65,305,organic,api_enriched,True,False,True,,S0VF00DS,S0VF00DS,S0VF00DSV4SM,S0VF00DSV4SM,305,65,,https://www.otto.de/p/rfiver-tv-staender-rollbar-tv-wagen-auf-rollen-fuer-26-65-zoll-fernseher-fernsehstaender-bis-65-zoll-1-tlg-drehbarer-tv-staender-tv-standfuss-hoehenverstellbar-neigbar-max-35-kg-vesa-400x400-mm-S0VF00DS/?variationId=S0VF00DSV4SM,"Rfiver TV-Ständer Rollbar TV Wagen auf Rollen für 26-65 Zoll Fernseher, Fernsehständer, (bis 65 Zoll, 1-tlg., drehbarer TV-Ständer​, TV Standfuß, höhenverstellbar Neigbar Max. 35 KG VESA 400x400 mm)","Rfiver TV-Ständer Rollbar TV Wagen auf Rollen für 26-65 Zoll Fernseher, Fernsehständer, (bis 65 Zoll, 1-tlg., drehbarer TV-Ständer​, TV Standfuß, höhenverstellbar Neigbar Max. 35 KG VESA 400x400 mm)",273,,"TV-Ständer Rollbar TV Wagen auf Rollen für 26-65 Zoll Fernseher, Fernsehständer, (bis 65 Zoll, 1-tlg., drehbarer TV-Ständer​, TV Standfuß, höhenverstellbar Neigbar Max. 35 KG VESA 400x400 mm)","TV-Ständer Rollbar TV Wagen auf Rollen für 26-65 Zoll Fernseher, Fernsehständer",https://www.otto.de/p/rfiver-tv-staender-rollbar-tv-wagen-auf-rollen-fuer-26-65-zoll-fernseher-fernsehstaender-bis-65-zoll-1-tlg-drehbarer-tv-staender-tv-standfuss-hoehenverstellbar-neigbar-max-35-kg-vesa-400x400-mm-S0VF00DS/,"64,99 €","99,99 €",-35%,"64,99 €","99,99 €",-35%,True,False,,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,AVAILABLE,8,4.0,,,,https://i.otto.de/i/otto/745a4341-3b6e-4029-8c71-fdacb996cb2e?$responsive_ft2$,Rfiver,Gerätehalterungen,,,,,False,,,"exclude_keyword:tv-ständer,ständer",False
topseller_api,everglades/products + crocotile/tile/data,3,218,314,314,74,314,organic,api_enriched,True,False,True,S0WBW0XY,S0WBW0XY,S0WBW0XY,S0WBW0XY2NJY,S0WBW0XY2NJY,314,74,,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-dual-rc4875-rc-4875-fernseher-fernbedienung-S0WBW0XY/?variationId=S0WBW0XY2NJY,Alltro Ersatz TV Fernbedienung für Dual RC4875 / RC-4875 / Fernseher Fernbedienung,Alltro Ersatz TV Fernbedienung für Dual RC4875 / RC-4875 / Fernseher Fernbedienung,281,,Ersatz TV Fernbedienung für Dual RC4875 / RC-4875 / Fernseher Fernbedienung,Ersatz TV Fernbedienung für Dual RC4875 / RC-4875 / Fernseher Fernbedienung,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-dual-rc4875-rc-4875-fernseher-fernbedienung-S0WBW0XY/,"11,95 €","14,95 €",-20%,"11,95 €","14,95 €",-20%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,2,4.5,,,,https://i.otto.de/i/otto/26ebf39a-f037-49a6-97f2-980e79885532?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,317,317,77,317,organic,api_enriched,True,False,True,S0ECA049,S0ECA049,S0ECA049,S0ECA049TWQL,S0ECA049TWQL,317,77,,https://www.otto.de/p/alltro-ersatz-fernbedienung-fuer-panasonic-n2qayb000830-tv-fernseher-fernbedienung-S0ECA049/?variationId=S0ECA049TWQL,Alltro Ersatz Fernbedienung für Panasonic N2QAYB000830 TV Fernseher Fernbedienung,Alltro Ersatz Fernbedienung für Panasonic N2QAYB000830 TV Fernseher Fernbedienung,284,,Ersatz Fernbedienung für Panasonic N2QAYB000830 TV Fernseher Fernbedienung,Ersatz Fernbedienung für Panasonic N2QAYB000830 TV Fernseher Fernbedienung,https://www.otto.de/p/alltro-ersatz-fernbedienung-fuer-panasonic-n2qayb000830-tv-fernseher-fernbedienung-S0ECA049/,"11,95 €","14,95 €",-20%,"11,95 €","14,95 €",-20%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,5,5.0,,,,https://i.otto.de/i/otto/44fe7a62-fbbe-4a93-9abd-f5c2529008bc?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,318,318,78,318,organic,api_enriched,True,False,True,,C2003538578,2003538578,2003538579,2003538579,318,78,,https://www.otto.de/p/philips-philips-monitor-24e2n1100lb-24-zoll-full-hd-bildschirm-tft-monitor-1920-x-1080-pixel-full-hd-px-1920-x-1080-pixel-full-hd-4-ms-reaktionszeit-full-hd-ergonomisches-neigedesign-C2003538578/?variationId=2003538579,"Philips 24E2N1100LB LCD-Monitor (60,5 cm/24 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 100 Hz)","Philips 24E2N1100LB LCD-Monitor (60,5 cm/24 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 100 Hz)",285,,"24E2N1100LB LCD-Monitor (60,5 cm/24 "", 1920 x 1080 px, Full HD, 1 ms Reaktionszeit, 100 Hz)",24E2N1100LB LCD-Monitor,https://www.otto.de/p/philips-philips-monitor-24e2n1100lb-24-zoll-full-hd-bildschirm-tft-monitor-1920-x-1080-pixel-full-hd-px-1920-x-1080-pixel-full-hd-4-ms-reaktionszeit-full-hd-ergonomisches-neigedesign-C2003538578/,"65,37 €","99,00 €",-34%,"65,37 €","99,00 €",-34%,True,True,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,10,4.5,E,https://i.otto.de/i/otto/8f12b7d1-5775-5ef2-ba89-efc6e2e73ac3?$dv_energieetikett$,https://d.otto.de/files/60b9f31b-f653-51f6-b10e-1c0f33e83033.pdf,https://i.otto.de/i/otto/4439e0ab-5a2e-5d77-9124-7b40639ea9fc?$responsive_ft2$,Philips,Monitore,"60,5 cm/ 24 Zoll",,"1920 x 1080 px, Full HD",100 Hz,True,,,exclude_keyword:monitor,False
topseller_api,everglades/products + crocotile/tile/data,3,218,320,320,80,320,organic,api_enriched,True,False,True,S0C1Z0ZHA5I,S0C1Z0ZH,S0C1Z0ZH,S0C1Z0ZH25LB,S0C1Z0ZH25LB,320,80,,https://www.otto.de/p/primewire-sat-kabel-koax-f-verbinder-1250-cm-premium-hdtv-sat-koaxialkabel-4fach-schirmung-135db-75-ohm-12-5m-S0C1Z0ZH/?variationId=S0C1Z0ZH25LB,"Primewire SAT-Kabel, Koax, F-Verbinder (150 cm), Premium HDTV SAT Koaxialkabel, 4fach Schirmung, 135dB, 75 Ohm - 1,5m","Primewire SAT-Kabel, Koax, F-Verbinder (150 cm), Premium HDTV SAT Koaxialkabel, 4fach Schirmung, 135dB, 75 Ohm - 1,5m",287,,"SAT-Kabel, Koax, F-Verbinder (150 cm), Premium HDTV SAT Koaxialkabel, 4fach Schirmung, 135dB, 75 Ohm - 1,5m",SAT-Kabel,https://www.otto.de/p/primewire-sat-kabel-koax-f-verbinder-1250-cm-premium-hdtv-sat-koaxialkabel-4fach-schirmung-135db-75-ohm-12-5m-S0C1Z0ZH/,"8,95 €","13,99 €",-36%,"8,95 €","13,99 €",-36%,True,True,Sehr beliebt,Very popular,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,218,4.5,,,,https://i.otto.de/i/otto/c896a47d-d2d4-50bf-a318-031a2ec5e254?$responsive_ft2$,Primewire,Kabel,,,,,False,,,exclude_keyword:kabel,False
topseller_api,everglades/products + crocotile/tile/data,3,218,322,322,82,322,organic,api_enriched,True,False,True,S0CH50C6,S0CH50C6,S0CH50C6,S04GB0YCK1XB,S04GB0YCK1XB,322,82,,https://www.otto.de/p/mycotech-fernbedienung-fuer-chiq-changhong-saba-smart-tv-fernseher-fernbedienung-S0CH50C6/?variationId=S04GB0YCK1XB,Mycotech Fernbedienung für Chiq Changhong Saba Smart-TV Fernseher Fernbedienung,Mycotech Fernbedienung für Chiq Changhong Saba Smart-TV Fernseher Fernbedienung,289,,Fernbedienung für Chiq Changhong Saba Smart-TV Fernseher Fernbedienung,Fernbedienung für Chiq Changhong Saba Smart-TV Fernseher Fernbedienung,https://www.otto.de/p/mycotech-fernbedienung-fuer-chiq-changhong-saba-smart-tv-fernseher-fernbedienung-S0CH50C6/,"8,74 €","19,99 €",-56%,"8,74 €","19,99 €",-56%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,3,5.0,,,,https://i.otto.de/i/otto/44f56c6d-72be-438c-8998-7ac9af923e4e?$responsive_ft2$,Mycotech,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,323,323,83,323,organic,api_enriched,True,False,True,,CS07GJ00Z,CS07GJ00Z,S0WDH0KVS9TQ,S0WDH0KVS9TQ,323,83,,https://www.otto.de/p/hama-tv-staender-tv-deckenhalterung-32-bis-65-deckenhalter-bis-65-zoll-tv-halterung-halter-fuer-decke-dachschraege-schrank-kueche-unterschrank-CS07GJ00Z/?variationId=S0WDH0KVS9TQ,"Hama TV-Ständer TV Deckenhalterung 32"" bis 65"" Deckenhalter, (bis 65 Zoll, TV Halterung Halter für Decke Dachschräge Schrank Küche Unterschrank)","Hama TV-Ständer TV Deckenhalterung 32"" bis 65"" Deckenhalter, (bis 65 Zoll, TV Halterung Halter für Decke Dachschräge Schrank Küche Unterschrank)",290,,"TV-Ständer TV Deckenhalterung 32"" bis 65"" Deckenhalter, (bis 65 Zoll, TV Halterung Halter für Decke Dachschräge Schrank Küche Unterschrank)","TV-Ständer TV Deckenhalterung 32"" bis 65"" Deckenhalter",https://www.otto.de/p/hama-tv-staender-tv-deckenhalterung-32-bis-65-deckenhalter-bis-65-zoll-tv-halterung-halter-fuer-decke-dachschraege-schrank-kueche-unterschrank-CS07GJ00Z/,"33,90 €","85,00 €",-60%,"33,90 €","85,00 €",-60%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,5,5.0,,,,https://i.otto.de/i/otto/fa30635c-4bed-502f-8684-347f7a168aeb?$responsive_ft2$,Hama,Gerätehalterungen,,,,,False,,,"exclude_keyword:halterung,schrank,tv-ständer,ständer",False
topseller_api,everglades/products + crocotile/tile/data,3,218,325,325,85,325,organic,api_enriched,True,False,True,,1716781374,1716781374,1716781375,1716781375,325,85,,https://www.otto.de/p/otto-home-wohnwand-paris-vitrine-tueranschlag-links-rechts-wechselbar-komplett-set-4-st-grifflose-design-stehend-und-haengend-montierbar-1716781374/?variationId=1716781375,"OTTO home Wohnwand PARIS, Vitrine Türanschlag links/rechts wechselbar, (Komplett-Set, 4-St), grifflose Design, stehend und hängend montierbar","OTTO home Wohnwand PARIS, Vitrine Türanschlag links/rechts wechselbar, (Komplett-Set, 4-St), grifflose Design, stehend und hängend montierbar",292,,"Wohnwand PARIS, Vitrine Türanschlag links/rechts wechselbar, (Komplett-Set, 4-St), grifflose Design, stehend und hängend montierbar","Wohnwand PARIS, Vitrine Türanschlag links/rechts wechselbar",https://www.otto.de/p/otto-home-wohnwand-paris-vitrine-tueranschlag-links-rechts-wechselbar-komplett-set-4-st-grifflose-design-stehend-und-haengend-montierbar-1716781374/,"259,99 €","699,00 €",-63%,"259,99 €","699,00 €",-63%,True,False,,,nur für kurze Zeit,Only for a short time,lieferbar - in  6-8 Werktagen bei dir,lieferbar - in  6-8 Werktagen bei dir,AVAILABLE,114,4.0,,,,https://i.otto.de/i/otto/d5a2296a-40cb-508f-bb1f-2e50c9e0126b?$responsive_ft2$,OTTO home,Kastenmöbel-Sets,,,,,True,,,missing_tv_positive_keyword,False
topseller_api,everglades/products + crocotile/tile/data,3,218,327,327,87,327,organic,api_enriched,True,False,True,S0QFW0ZX,S0QFW0ZX,S0QFW0ZX,S0QFW0ZXW4NE,S0QFW0ZXW4NE,327,87,,https://www.otto.de/p/alltro-universal-fernbedienung-fuer-telefunken-lcd-led-smart-tv-fernseher-fernbedienung-S0QFW0ZX/?variationId=S0QFW0ZXW4NE,Alltro Universal Fernbedienung für Telefunken LCD LED Smart TV Fernseher Fernbedienung,Alltro Universal Fernbedienung für Telefunken LCD LED Smart TV Fernseher Fernbedienung,294,,Universal Fernbedienung für Telefunken LCD LED Smart TV Fernseher Fernbedienung,Universal Fernbedienung für Telefunken LCD LED Smart TV Fernseher Fernbedienung,https://www.otto.de/p/alltro-universal-fernbedienung-fuer-telefunken-lcd-led-smart-tv-fernseher-fernbedienung-S0QFW0ZX/,"14,95 €",,,"14,95 €",,,False,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,1,4.0,,,,https://i.otto.de/i/otto/1d661e79-c214-4395-9c54-7506fcb3ac6a?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,334,334,94,334,organic,api_enriched,True,False,True,S0JC50HE,S0JC50HE,S0JC50HE,S0JC50HEIKOB,S0JC50HEIKOB,334,94,,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-blaupunkt-tv-40-148o-gb-11b-fegbqu-eu-S0JC50HE/?variationId=S0JC50HEIKOB,Alltro Ersatz TV Fernbedienung (für Blaupunkt TV 40/148O-GB-11B-FEGBQU-EU),Alltro Ersatz TV Fernbedienung (für Blaupunkt TV 40/148O-GB-11B-FEGBQU-EU),301,,Ersatz TV Fernbedienung (für Blaupunkt TV 40/148O-GB-11B-FEGBQU-EU),Ersatz TV Fernbedienung,https://www.otto.de/p/alltro-ersatz-tv-fernbedienung-fuer-blaupunkt-tv-40-148o-gb-11b-fegbqu-eu-S0JC50HE/,"12,95 €","14,95 €",-13%,"12,95 €","14,95 €",-13%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,1,5.0,,,,https://i.otto.de/i/otto/2abb13e8-29ee-4025-b833-33602f81f2ba?$responsive_ft2$,Alltro,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
topseller_api,everglades/products + crocotile/tile/data,3,218,335,335,95,335,organic,api_enriched,True,False,True,,S06F102O,S06F102O,S06F102ONAS7,S06F102ONAS7,335,95,,https://www.otto.de/p/wlive-tv-schrank-135-160-cm-lowboard-mit-rgb-led-fuer-fernseher-bis-60-65-70-zoll-20-farben-rgb-fernsehschrank-fuer-wohnzimmer-schlafzimmer-modernes-tv-board-hochglanz-schwarz-S06F102O/?variationId=S06F102ONAS7,"WLIVE TV-Schrank 135/160 cm Lowboard mit RGB-LED für Fernseher bis 60/65/70 Zoll, (20 Farben RGB Fernsehschrank für Wohnzimmer, Schlafzimmer) Modernes TV Board, Weiß","WLIVE TV-Schrank 135/160 cm Lowboard mit RGB-LED für Fernseher bis 60/65/70 Zoll, (20 Farben RGB Fernsehschrank für Wohnzimmer, Schlafzimmer) Modernes TV Board, Weiß",302,,"TV-Schrank 135/160 cm Lowboard mit RGB-LED für Fernseher bis 60/65/70 Zoll, (20 Farben RGB Fernsehschrank für Wohnzimmer, Schlafzimmer) Modernes TV Board, Weiß",TV-Schrank 135/160 cm Lowboard mit RGB-LED für Fernseher bis 60/65/70 Zoll,https://www.otto.de/p/wlive-tv-schrank-135-160-cm-lowboard-mit-rgb-led-fuer-fernseher-bis-60-65-70-zoll-20-farben-rgb-fernsehschrank-fuer-wohnzimmer-schlafzimmer-modernes-tv-board-hochglanz-schwarz-S06F102O/,"92,99 €","169,99 €",-45%,"92,99 €","169,99 €",-45%,True,True,,,,,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,AVAILABLE,30,3.5,,,,https://i.otto.de/i/otto/d1d29813-7a39-4eac-87e3-a2734a35e434?$responsive_ft2$,WLIVE,Schränke,,,,,False,,,"exclude_keyword:tv-schrank,fernsehschrank,schrank,lowboard,tv board",False
topseller_api,everglades/products + crocotile/tile/data,3,218,339,339,99,339,organic,api_enriched,True,False,True,S0XJ10UG,S0XJ10UG,S0XJ10UG,SCR3ERZ8JVFK,SCR3ERZ8JVFK,339,99,,https://www.otto.de/p/okwish-wohnzimmer-set-wohnwand-tv-moebel-eichenweiss-180x33-5x151-5-cm-fuer-tv-bis-60-zoll-eichenweiss-tv-schrank-lowboard-tv-wohnwand-set-wohnzimmer-moebel-set-1-st-180-33-5-151-5-cm-geeignet-fuer-fernseher-unter-60-zoll-S0XJ10UG/?variationId=SCR3ERZ8JVFK,"OKWISH Wohnzimmer-Set Wohnwand TV Möbel Eichenweiß 180x33,5x151,5 cm, für TV bis 60 Zoll, (Eichenweiß TV-Schrank,Lowboard,TV Wohnwand Set,Wohnzimmer Möbel Set, 1-St., 180* 33,5*151,5 cm), geeignet für Fernseher unter 60 Zoll","OKWISH Wohnzimmer-Set Wohnwand TV Möbel Eichenweiß 180x33,5x151,5 cm, für TV bis 60 Zoll, (Eichenweiß TV-Schrank,Lowboard,TV Wohnwand Set,Wohnzimmer Möbel Set, 1-St., 180* 33,5*151,5 cm), geeignet für Fernseher unter 60 Zoll",306,,"Wohnzimmer-Set Wohnwand TV Möbel Eichenweiß 180x33,5x151,5 cm, für TV bis 60 Zoll, (Eichenweiß TV-Schrank,Lowboard,TV Wohnwand Set,Wohnzimmer Möbel Set, 1-St., 180* 33,5*151,5 cm), geeignet für Fernseher unter 60 Zoll","Wohnzimmer-Set Wohnwand TV Möbel Eichenweiß 180x33,5x151,5 cm, für TV bis 60 Zoll",https://www.otto.de/p/okwish-wohnzimmer-set-wohnwand-tv-moebel-eichenweiss-180x33-5x151-5-cm-fuer-tv-bis-60-zoll-eichenweiss-tv-schrank-lowboard-tv-wohnwand-set-wohnzimmer-moebel-set-1-st-180-33-5-151-5-cm-geeignet-fuer-fernseher-unter-60-zoll-S0XJ10UG/,"219,99 €","293,99 €",-25%,"219,99 €","293,99 €",-25%,True,False,,,,,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,AVAILABLE,,,,,,https://i.otto.de/i/otto/c996c895-9966-5688-9ec2-77527f0748d2?$responsive_ft2$,OKWISH,Kastenmöbel-Sets,,,,,False,,,"exclude_keyword:tv-schrank,schrank,lowboard",False
topseller_api,everglades/products + crocotile/tile/data,3,218,342,342,102,342,organic,api_enriched,True,False,True,,S057R08H,S057R08H,S057R08HV9G6,S057R08HV9G6,342,102,,https://www.otto.de/p/android-streaming-stick-gd1-4k-hdr-mediaplayer-mit-android-tv-14-chromecast-smartes-heimkino-upgrade-fuer-netflix-prime-video-disneyplus-S057R08H/?variationId=S057R08HV9G6,"Android Streaming-Stick GD1 4K HDR Mediaplayer mit Android TV 14 & Chromecast, Smartes Heimkino-Upgrade für Netflix, Prime Video & Disney+","Android Streaming-Stick GD1 4K HDR Mediaplayer mit Android TV 14 & Chromecast, Smartes Heimkino-Upgrade für Netflix, Prime Video & Disney+",309,,"Streaming-Stick GD1 4K HDR Mediaplayer mit TV 14 & Chromecast, Smartes Heimkino-Upgrade für Netflix, Prime Video & Disney+",Streaming-Stick GD1 4K HDR Mediaplayer mit Android TV 14 & Chromecast,https://www.otto.de/p/android-streaming-stick-gd1-4k-hdr-mediaplayer-mit-android-tv-14-chromecast-smartes-heimkino-upgrade-fuer-netflix-prime-video-disneyplus-S057R08H/,"74,99 €","99,99 €",-25%,"74,99 €","99,99 €",-25%,True,False,,,,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,AVAILABLE,31,4.5,,,,https://i.otto.de/i/otto/7be2dd8c-aa51-4ae5-96d3-ae9b04ac3b0f?$responsive_ft2$,Android,Streaming-Boxen,,,,,False,,,exclude_keyword:streaming-stick,False
topseller_api,everglades/products + crocotile/tile/data,3,218,344,344,104,344,organic,api_enriched,True,False,True,,S0A8V0G1,S0A8V0G1,S0A8V0G1L5X3,S0A8V0G1L5X3,344,104,,https://www.otto.de/p/decortie-tv-schrank-pipralla-moderner-tv-staender-multimedia-mit-einlegeboeden-110-x-30-x-40-cm-S0A8V0G1/?variationId=S0A8V0G1L5X3,"Decortie TV-Schrank Pipralla Moderner TV-Ständer Multimedia Mit Einlegeböden, 110 x 30 x 40 cm","Decortie TV-Schrank Pipralla Moderner TV-Ständer Multimedia Mit Einlegeböden, 110 x 30 x 40 cm",311,,"TV-Schrank Pipralla Moderner TV-Ständer Multimedia Mit Einlegeböden, 110 x 30 x 40 cm",TV-Schrank Pipralla,https://www.otto.de/p/decortie-tv-schrank-pipralla-moderner-tv-staender-multimedia-mit-einlegeboeden-110-x-30-x-40-cm-S0A8V0G1/,"75,99 €",,-34%,"75,99 €",,-34%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,15,4.5,,,,https://i.otto.de/i/otto/40c014be-96a4-41cd-bea4-48aa5e834acc?$responsive_ft2$,Decortie,Schränke,,,,,False,,,"exclude_keyword:tv-schrank,schrank,tv-ständer,ständer",False
topseller_api,everglades/products + crocotile/tile/data,3,218,347,347,107,347,organic,api_enriched,True,False,True,S0C1Z0ZIXYU,S0C1Z0ZI,S0C1Z0ZI,S0C1Z0ZIBXVQ,S0C1Z0ZIBXVQ,347,107,,https://www.otto.de/p/primewire-sat-kabel-koax-f-verbinder-2000-cm-hdtv-sat-koax-kabel-90-gewinkelt-4fach-schirmung-135db-75ohm-20m-S0C1Z0ZI/?variationId=S0C1Z0ZIBXVQ,"Primewire SAT-Kabel, Koax, F-Verbinder (50 cm), HDTV SAT Koax Kabel 90° gewinkelt, 4fach Schirmung, 135dB, 75Ohm, 0,5m","Primewire SAT-Kabel, Koax, F-Verbinder (50 cm), HDTV SAT Koax Kabel 90° gewinkelt, 4fach Schirmung, 135dB, 75Ohm, 0,5m",314,,"SAT-Kabel, Koax, F-Verbinder (50 cm), HDTV SAT Koax Kabel 90° gewinkelt, 4fach Schirmung, 135dB, 75Ohm, 0,5m",SAT-Kabel,https://www.otto.de/p/primewire-sat-kabel-koax-f-verbinder-2000-cm-hdtv-sat-koax-kabel-90-gewinkelt-4fach-schirmung-135db-75ohm-20m-S0C1Z0ZI/,"9,95 €","14,99 €",-34%,"9,95 €","14,99 €",-34%,True,True,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,283,5.0,,,,https://i.otto.de/i/otto/7bdf001d-bbd6-5214-a287-2f495ed52b78?$responsive_ft2$,Primewire,Kabel,,,,,False,,,exclude_keyword:kabel,False
topseller_api,everglades/products + crocotile/tile/data,3,218,348,348,108,348,organic,api_enriched,True,False,True,S03FV09F,S03FV09F,S03FV09F,S03FV09FBQ9R,S03FV09FBQ9R,348,108,,https://www.otto.de/p/lg-lg-fernbedienung-akb75095308-fuer-lg-ultra-hd-fernseher-fernbedienung-S03FV09F/?variationId=S03FV09FBQ9R,LG LG Fernbedienung AKB75095308 für LG Ultra-HD-Fernseher Fernbedienung,LG LG Fernbedienung AKB75095308 für LG Ultra-HD-Fernseher Fernbedienung,315,,LG Fernbedienung AKB75095308 für Ultra-HD-Fernseher Fernbedienung,LG Fernbedienung AKB75095308 für LG Ultra-HD-Fernseher Fernbedienung,https://www.otto.de/p/lg-lg-fernbedienung-akb75095308-fuer-lg-ultra-hd-fernseher-fernbedienung-S03FV09F/,"8,99 €",,-10%,"8,99 €",,-10%,True,False,,,,,lieferbar - in 2-3 Werktagen bei dir,Available - at your door in 2-3 working days,AVAILABLE,11,4.5,,,,https://i.otto.de/i/otto/590b792a-d928-42ab-af39-72aeb8dadda1?$responsive_ft2$,LG,Fernbedienungen,,,,,False,,,exclude_accessory_keyword:fernbedienung,False
