source,listing_area,row_index,display_rank,organic_rank,sponsored_rank,target_rank,exposure_type,render_state,is_fully_loaded_card,is_placeholder_card,is_listing_target,article_number,product_id,variation_id,list_position,local_list_position,origin,product_url,retailer_sku_name,final_sku_price,original_sku_price,savings,final_sku_price_text,original_sku_price_text,savings_text,sku_popularity_raw,sku_popularity,sku_status_raw,sku_status,discount_type_raw,discount_type
main_capture,#reptile-search-result section.reptile-tile-list,37,38,31,,38,organic,placeholder_link_only,False,True,True,60990040,C1955108337,1955108338,38,38,,https://www.otto.de/p/hisense-43e77q-qled-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-4k-uhd-qled-C1955108337/?variationId=1955108338,"Hisense 43E77Q QLED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV, 4K UHD QLED)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,38,39,32,,39,organic,placeholder_link_only,False,True,True,S03H00EE,S03H00EE,S03H00EE3YGH,39,39,,https://www.otto.de/p/jtc-24-jtcsq32h39330g-qled-fernseher-80-cm-32-zoll-hd-ready-google-tv-32-zoll-qled-android-tv-sprachsteuerung-triple-tuner-bluetooth-S03H00EE/?variationId=S03H00EE3YGH,"JTC-24 JTCSQ32H39330G QLED-Fernseher (80 cm/32 Zoll, HD ready, Google TV, 32 Zoll, QLED, Android TV, Sprachsteuerung, Triple Tuner, Bluetooth)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,39,40,33,,40,organic,placeholder_link_only,False,True,True,51838924,2024627863,2024627864,40,40,,https://www.otto.de/p/lg-27lx6tdga-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2024627863/?variationId=2024627864,"LG 27LX6TDGA LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,40,41,,7,41,sponsored,placeholder_link_only,False,True,True,26804740,C1832845861,1832845862,41,41,sponsored,https://www.otto.de/p/hisense-75e6nt-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-4k-uhd-1832845861/?variationId=1832845862,"Hisense 75E6NT LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, 4K UHD)",,,,,,,,,Gesponsert,Sponsored,,
main_capture,#reptile-search-result section.reptile-tile-list,41,42,34,,42,organic,placeholder_link_only,False,True,True,50665126,1975567809,1975567811,42,42,,https://www.otto.de/p/samsung-gq65s90fat-oled-fernseher-163-cm-65-zoll-4k-ultra-hd-smart-tv-hdrplus-dolby-atmos-ai-sound-gaming-hub-upscaling-pro-bis-zu-144hz-1975567809/?variationId=1975567811,"Samsung GQ65S90FAT OLED-Fernseher (163 cm/65 Zoll, 4K Ultra HD, Smart-TV, HDR+, Dolby Atmos & AI Sound, Gaming Hub, Upscaling Pro, bis zu 144Hz)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,42,43,35,,43,organic,placeholder_link_only,False,True,True,54093852,C2093628489,1962381501,43,43,,https://www.otto.de/p/tcl-55v6cx2-led-fernseher-139-cm-55-zoll-4k-ultra-hd-smart-tv-google-tv-4k-hdr-multi-hdr-dolby-vision-game-master-smart-tv-apple-tv-C2093628489/?variationId=1962381501,"TCL 55V6CX2 LED-Fernseher (139 cm/55 Zoll, 4K Ultra HD, Smart-TV, Google TV, 4K HDR, Multi-HDR, Dolby Vision, Game Master, Smart TV, Apple TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,43,44,36,,44,organic,placeholder_link_only,False,True,True,91784847,C1980401038,1980401039,44,44,,https://www.otto.de/p/philips-43pus7000-12-led-fernseher-108-cm-43-zoll-4k-ultra-hd-smart-tv-pixel-precise-uhd-hdr10plus-dolby-atmos-dts-x-sound-gaming-C1980401038/?variationId=1980401039,"Philips 43PUS7000/12 LED-Fernseher (108 cm/43 Zoll, 4K Ultra HD, Smart-TV, Pixel Precise UHD, HDR10+, Dolby Atmos & DTS:X Sound, Gaming)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,44,45,37,,45,organic,placeholder_link_only,False,True,True,81251256,C1994700742,1994700743,45,45,,https://www.otto.de/p/sharp-4t-c50hp5265eb-led-fernseher-50-zoll-4k-uhd-google-tv-hohe-bildqualitaet-und-farbdarstellung-C1994700742/?variationId=1994700743,"Sharp 4T-C50HPx QLED-Fernseher (126 cm/50 Zoll, 4K Ultra HD, Smart-TV, Google TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,45,46,38,,46,organic,placeholder_link_only,False,True,True,12835934,1975567839,1975567840,46,46,,https://www.otto.de/p/samsung-gq55q7faau-qled-fernseher-138-cm-55-zoll-4k-ultra-hd-smart-tv-quantum-hdr-knox-security-art-store-3d-sound-gaming-hub-ai-tv-1975567839/?variationId=1975567840,"Samsung GQ55Q7FAAU QLED-Fernseher (138 cm/55 Zoll, 4K Ultra HD, Smart-TV, Quantum HDR, Knox Security, Art Store, 3D Sound, Gaming Hub, AI TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,46,47,39,,47,organic,placeholder_link_only,False,True,True,S0ABE05W,S0ABE05W,S0ABE05W4D8Y,47,47,,https://www.otto.de/p/jtc-24-jtcs50u39501flw-led-fernseher-126-00-cm-50-zoll-4k-ultra-hd-smart-tv-hdr-lan-wlan-dlna-miracast-wifi-display-bluetooth-rahmenlos-S0ABE05W/?variationId=S0ABE05W4D8Y,"JTC-24 JTCS50U39501FLW LED-Fernseher (126,00 cm/50 Zoll, 4K Ultra HD, Smart-TV, HDR, LAN/WLAN, DLNA, Miracast WiFi Display, Bluetooth, rahmenlos)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,47,48,40,,48,organic,placeholder_link_only,False,True,True,25597924,2077443306,2077443308,48,48,,https://www.otto.de/p/samsung-ue27lsm7fax-led-fernseher-68-cm-27-zoll-qhd-smart-tv-2077443306/?variationId=2077443308,"Samsung UE27LSM7FAX LED-Fernseher (68 cm/27 Zoll, QHD, Smart-TV)",,,,,,,,,,,,
main_capture,#reptile-search-result section.reptile-tile-list,48,49,,8,49,sponsored,placeholder_link_only,False,True,True,70673617,1975567645,1975567647,49,49,sponsored,https://www.otto.de/p/samsung-gu75u8079fu-led-fernseher-189-cm-75-zoll-4k-ultra-hd-smart-tv-crystal-uhd-q-symphony-dolby-surround-sound-triple-tuner-smart-hub-1975567645/?variationId=1975567647,"GU75U8079FU LED-Fernseher (189 cm/75 Zoll, 4K Ultra HD, Smart-TV, Crystal UHD, Q-Symphony, Dolby Surround Sound, Triple Tuner, Smart-Hub)",,,,,,,,,Gesponsert,Sponsored,,
